activity,timeStamp,x,y,x
Upstairs,1.576565457044e+12,0.09512482,0.72569275,0.09512482
Upstairs,1.576565457209e+12,0.12258301,0.82768095,0.12258301
Upstairs,1.576565457405e+12,0.07355042,0.98851013,0.07355042
Upstairs,1.576565457419e+12,0.114738464,0.9747818,0.114738464
Upstairs,1.576565457505e+12,0.031381227,0.9590912,0.031381227
Upstairs,1.576565457577e+12,-0.022555541,0.8659271,-0.022555541
Upstairs,1.576565457664e+12,0.11865997,0.8718109,0.11865997
Upstairs,1.576565457677e+12,0.10689239,0.89927065,0.10689239
Upstairs,1.576565457735e+12,0.044129945,1.0159683,0.044129945
Upstairs,1.576565457741e+12,0.044129945,1.0159683,0.044129945
Upstairs,1.57656545776e+12,-0.0029418946,1.035582,-0.0029418946
Upstairs,1.576565457874e+12,0.07453003,1.1817017,0.07453003
Upstairs,1.57656545802e+12,0.08041382,1.0512726,0.08041382
Upstairs,1.576565458058e+12,0.04216919,1.0247955,0.04216919
Upstairs,1.576565458077e+12,0.117680356,1.0434281,0.117680356
Upstairs,1.576565458235e+12,0.021574402,0.8217972,0.021574402
Upstairs,1.576565458385e+12,0.1284668,0.7894348,0.1284668
Upstairs,1.576565458491e+12,0.025497437,0.7815903,0.025497437
Upstairs,1.576565458552e+12,0.28929597,1.1983734,0.28929597
Upstairs,1.576565458594e+12,0.18828735,0.9777237,0.18828735
Upstairs,1.576565458705e+12,0.17063598,0.9688965,0.17063598
Upstairs,1.576565458745e+12,0.14023438,0.9728195,0.14023438
Upstairs,1.57656545875e+12,0.14023438,0.9728195,0.14023438
Upstairs,1.576565458789e+12,0.05393677,0.90025026,0.05393677
Upstairs,1.576565458928e+12,0.08825989,0.9022125,0.08825989
Upstairs,1.576565459064e+12,-0.12748718,1.0934417,-0.12748718
Upstairs,1.576565459072e+12,-0.0019607544,1.1061904,-0.0019607544
Upstairs,1.576565459179e+12,-0.015690614,1.4052932,-0.015690614
Upstairs,1.576565459224e+12,-0.0019607544,1.2679993,-0.0019607544
Upstairs,1.576565459246e+12,0.013729858,1.1513001,0.013729858
Upstairs,1.576565459337e+12,0.17357787,1.0522537,0.17357787
Upstairs,1.576565459405e+12,0.06766663,1.0787323,0.06766663
Upstairs,1.576565459505e+12,0.16278991,1.0453888,0.16278991
Upstairs,1.576565459616e+12,0.12552491,0.74628603,0.12552491
Upstairs,1.576565459717e+12,0.03530426,0.86788785,0.03530426
Upstairs,1.576565459775e+12,0.21280365,1.2513291,0.21280365
Upstairs,1.576565459817e+12,0.120622255,1.0434281,0.120622255
Upstairs,1.576565459991e+12,0.09512482,0.8855408,0.09512482
Upstairs,1.57656546005e+12,-0.025497437,0.86690825,-0.025497437
Upstairs,1.57656546007e+12,0.009806824,0.875734,0.009806824
Upstairs,1.576565460189e+12,0.04118805,1.0051819,0.04118805
Upstairs,1.576565460327e+12,0.10493164,1.1807206,0.10493164
Upstairs,1.576565460445e+12,0.13533172,1.0689255,0.13533172
Upstairs,1.576565460606e+12,0.22849426,0.9757614,0.22849426
Upstairs,1.576565460664e+12,0.09708557,0.8963272,0.09708557
Upstairs,1.576565460682e+12,0.07649231,0.87279207,0.07649231
Upstairs,1.576565460774e+12,0.07649231,0.74628603,0.07649231
Upstairs,1.576565460862e+12,0.07747193,0.7972809,0.07747193
Upstairs,1.57656546094e+12,0.20005493,0.83650666,0.20005493
Upstairs,1.576565460945e+12,0.20005493,0.83650666,0.20005493
Upstairs,1.576565461123e+12,0.09512482,0.9551681,0.09512482
Upstairs,1.576565461184e+12,0.031381227,0.9012314,0.031381227
Upstairs,1.576565461236e+12,0.0460907,0.8708313,0.0460907
Upstairs,1.576565461383e+12,0,0.92672884,0
Upstairs,1.576565461416e+12,-0.019613648,0.9747818,-0.019613648
Upstairs,1.576565461494e+12,0.11964111,1.0620606,0.11964111
Upstairs,1.576565461586e+12,0,1.2984009,0
Upstairs,1.576565461656e+12,0.20201722,1.1866043,0.20201722
Upstairs,1.576565461672e+12,0.14611968,1.1493393,0.14611968
Upstairs,1.576565461838e+12,0.13827363,1.0071427,0.13827363
Upstairs,1.576565461855e+12,0.16377106,0.9512451,0.16377106
Upstairs,1.576565461895e+12,0.099047855,0.9257477,0.099047855
Upstairs,1.576565462068e+12,0.13925476,0.72275084,0.13925476
Upstairs,1.576565462094e+12,0.11571808,0.73647916,0.11571808
Upstairs,1.576565462128e+12,0.105911255,0.742363,0.105911255
Upstairs,1.576565462273e+12,0.21868896,1.3003616,0.21868896
Upstairs,1.576565462357e+12,0.050013732,0.97674257,0.050013732
Upstairs,1.576565462445e+12,0.13042907,0.8776947,0.13042907
Upstairs,1.576565462455e+12,0.13042907,0.8776947,0.13042907
Upstairs,1.576565462509e+12,0.0049026487,0.90025026,0.0049026487
Upstairs,1.576565462686e+12,-0.036283873,0.8982895,-0.036283873
Upstairs,1.576565462706e+12,-0.050013732,0.9139801,-0.050013732
Upstairs,1.576565462741e+12,-0.021574402,0.9326126,-0.021574402
Upstairs,1.576565462807e+12,-0.024516296,1.0042007,-0.024516296
Upstairs,1.576565462861e+12,0.084336855,1.069905,0.084336855
Upstairs,1.576565462903e+12,0.101989746,1.1061904,0.101989746
Upstairs,1.57656546291e+12,0.12258301,1.1336486,0.12258301
Upstairs,1.576565462925e+12,0.09806671,1.1650299,0.09806671
Upstairs,1.576565463057e+12,0.051974487,1.2326965,0.051974487
Upstairs,1.576565463125e+12,-0.015690614,1.0414658,-0.015690614
Upstairs,1.57656546314e+12,-0.03530426,0.98066556,-0.03530426
Upstairs,1.576565463334e+12,0.032362364,0.86298525,0.032362364
Upstairs,1.576565463568e+12,0.15788727,0.7551117,0.15788727
Upstairs,1.576565463779e+12,0.021574402,1.2709427,0.021574402
Upstairs,1.576565463813e+12,0.038246155,1.1513001,0.038246155
Upstairs,1.576565463853e+12,-0.05491791,0.87279207,-0.05491791
Upstairs,1.576565464052e+12,0.023536682,0.9149612,0.023536682
Upstairs,1.576565464065e+12,0.044129945,0.93751526,0.044129945
Upstairs,1.576565464165e+12,0.13729247,0.94438016,0.13729247
Upstairs,1.576565464283e+12,-0.058839418,1.1650299,-0.058839418
Upstairs,1.576565464408e+12,0.10296936,1.083635,0.10296936
Upstairs,1.576565464433e+12,0.12552491,1.0404861,0.12552491
Upstairs,1.576565464503e+12,0.039227296,1.2287735,0.039227296
Upstairs,1.576565464599e+12,0.071588136,1.0767701,0.071588136
Upstairs,1.576565464638e+12,0.020593261,0.99537504,0.020593261
Upstairs,1.576565464644e+12,0.020593261,0.99537504,0.020593261
Upstairs,1.576565464699e+12,0.14415741,0.8786758,0.14415741
Upstairs,1.576565464703e+12,0.14415741,0.8786758,0.14415741
Upstairs,1.576565464708e+12,0.1863266,0.8247391,0.1863266
Upstairs,1.576565464803e+12,0.18240356,0.7845322,0.18240356
Upstairs,1.576565464857e+12,0.27066344,0.9532059,0.27066344
Upstairs,1.576565464862e+12,0.27066344,0.9532059,0.27066344
Upstairs,1.576565464883e+12,0.28047028,1.035582,0.28047028
Upstairs,1.576565464936e+12,0.12650605,1.1522812,0.12650605
Upstairs,1.576565465021e+12,0.12552491,1.00224,0.12552491
Upstairs,1.576565465199e+12,0.16769409,0.91005707,0.16769409
Upstairs,1.576565465254e+12,0.14415741,0.96693575,0.14415741
Upstairs,1.576565465273e+12,0.084336855,1.0042007,0.084336855
Upstairs,1.576565465312e+12,-0.026478577,1.0051819,-0.026478577
Upstairs,1.576565465371e+12,-0.030400086,1.0659835,-0.030400086
Upstairs,1.576565465459e+12,0.04020691,1.1748368,0.04020691
Upstairs,1.57656546553e+12,0.16965485,1.1493393,0.16965485
Upstairs,1.576565465536e+12,0.16965485,1.1493393,0.16965485
Upstairs,1.576565465575e+12,0.11964111,1.0630417,0.11964111
Upstairs,1.576565465649e+12,0.11669922,1.116977,0.11669922
Upstairs,1.576565465654e+12,0.11669922,1.116977,0.11669922
Upstairs,1.576565465767e+12,0.07649231,0.9424194,0.07649231
Upstairs,1.576565465832e+12,0.036283873,0.698233,0.036283873
Upstairs,1.576565465872e+12,0.09708557,0.6511612,0.09708557
Upstairs,1.576565465931e+12,0.07355042,0.7472671,0.07355042
Upstairs,1.576565465952e+12,0.09120178,0.76884156,0.09120178
Upstairs,1.576565466012e+12,0.039227296,0.8492554,0.039227296
Upstairs,1.576565466222e+12,0.11964111,0.9080963,0.11964111
Upstairs,1.576565466243e+12,0.08335724,0.92672884,0.08335724
Upstairs,1.576565466301e+12,-0.0039230348,0.88652194,-0.0039230348
Upstairs,1.576565466323e+12,-0.012748718,0.8521973,-0.012748718
Upstairs,1.57656546638e+12,0.056878664,0.8610245,0.056878664
Upstairs,1.5765654664e+12,0.08041382,0.8561203,0.08041382
Upstairs,1.576565466466e+12,0.078453064,0.8894638,0.078453064
Upstairs,1.576565466545e+12,-0.14415741,0.9973358,-0.14415741
Upstairs,1.576565466686e+12,0.0460907,1.3160522,0.0460907
Upstairs,1.576565466776e+12,0.090220645,1.1454163,0.090220645
Upstairs,1.576565466801e+12,0.062762454,1.1189392,0.062762454
Upstairs,1.576565466855e+12,0.07453003,1.0797119,0.07453003
Upstairs,1.576565466862e+12,0.07453003,1.0797119,0.07453003
Upstairs,1.576565466875e+12,0.052955627,1.0865768,0.052955627
Upstairs,1.576565467053e+12,0.050013732,0.72569275,0.050013732
Upstairs,1.576565467108e+12,0.05393677,0.7482468,0.05393677
Upstairs,1.576565467132e+12,0.09512482,0.78649294,0.09512482
Upstairs,1.576565467156e+12,0.120622255,0.78257143,0.120622255
Upstairs,1.576565467192e+12,0.12454376,0.7776672,0.12454376
Upstairs,1.57656546734e+12,0.18436432,1.0855957,0.18436432
Upstairs,1.576565467394e+12,0.06472321,0.96399385,0.06472321
Upstairs,1.576565467489e+12,0.051974487,0.9120178,0.051974487
Upstairs,1.576565467527e+12,-0.03334198,0.85023654,-0.03334198
Upstairs,1.57656546791e+12,-0.07256927,1.3376267,-0.07256927
Upstairs,1.576565467948e+12,0.22359161,1.169934,0.22359161
Upstairs,1.576565468225e+12,0.022555541,0.79335785,0.022555541
Upstairs,1.576565468299e+12,0.114738464,0.69529116,0.114738464
Upstairs,1.57656546836e+12,0.09120178,0.7580536,0.09120178
Upstairs,1.576565468425e+12,0.08041382,0.84239197,0.08041382
Upstairs,1.576565468559e+12,0.11865997,1.0895188,0.11865997
Upstairs,1.576565468564e+12,0.11865997,1.0895188,0.11865997
Upstairs,1.576565468616e+12,-0.0019607544,0.9483032,-0.0019607544
Upstairs,1.57656546866e+12,0.06962738,0.9865494,0.06962738
Upstairs,1.576565468682e+12,0.10885315,0.96693575,0.10885315
Upstairs,1.57656546874e+12,0.0578598,0.8924057,0.0578598
Upstairs,1.576565468872e+12,0.0794342,0.8394486,0.0794342
Upstairs,1.576565468973e+12,-0.087278746,0.96105194,-0.087278746
Upstairs,1.576565469019e+12,-0.09806671,1.0483307,-0.09806671
Upstairs,1.576565469056e+12,0.013729858,1.0463699,0.013729858
Upstairs,1.576565469099e+12,0.08629914,1.1385529,0.08629914
Upstairs,1.57656546917e+12,0.14415741,1.3758729,0.14415741
Upstairs,1.576565469506e+12,0.05393677,0.7580536,0.05393677
Upstairs,1.576565469605e+12,0.16181031,0.73647916,0.16181031
Upstairs,1.576565469634e+12,0.17946167,0.7717835,0.17946167
Upstairs,1.576565469803e+12,0.24222413,1.0551956,0.24222413
Upstairs,1.576565470026e+12,0.026478577,0.864946,0.026478577
Upstairs,1.57656547004e+12,0.047071837,0.8659271,0.047071837
Upstairs,1.576565470125e+12,0.090220645,0.9080963,0.090220645
Upstairs,1.576565470229e+12,-0.06766663,1.0885376,-0.06766663
Upstairs,1.576565470238e+12,-0.056878664,1.1866043,-0.056878664
Upstairs,1.576565470535e+12,0.06962738,1.0463699,0.06962738
Upstairs,1.576565470618e+12,0.08335724,0.9188827,0.08335724
Upstairs,1.576565470634e+12,0.047071837,0.8924057,0.047071837
Upstairs,1.576565470639e+12,0.047071837,0.8924057,0.047071837
Upstairs,1.57656547068e+12,0.044129945,0.7551117,0.044129945
Upstairs,1.576565470699e+12,0.06766663,0.7541321,0.06766663
Upstairs,1.576565470759e+12,0.14611968,0.7109817,0.14611968
Upstairs,1.576565470794e+12,0.078453064,0.794339,0.078453064
Upstairs,1.576565471011e+12,-0.062762454,0.88652194,-0.062762454
Upstairs,1.576565471031e+12,-0.028439332,0.9090759,-0.028439332
Upstairs,1.576565471109e+12,0.06472321,0.9659546,0.06472321
Upstairs,1.576565471173e+12,-0.0019607544,0.8659271,-0.0019607544
Upstairs,1.576565471183e+12,-0.0019607544,0.8659271,-0.0019607544
Upstairs,1.576565471345e+12,0.05491791,0.92476654,0.05491791
Upstairs,1.576565471471e+12,-0.024516296,1.0865768,-0.024516296
Upstairs,1.576565471681e+12,-0.024516296,1.0826538,-0.024516296
Upstairs,1.576565471801e+12,0.058839418,1.0326401,0.058839418
Upstairs,1.576565471807e+12,0.058839418,1.0326401,0.058839418
Upstairs,1.576565472064e+12,0.043148804,0.7276535,0.043148804
Upstairs,1.576565472097e+12,0.03334198,0.7668808,0.03334198
