activity,timeStamp,x,y,z,,,
Walking,1.58E+12,0.6874466,1.210141,0.21966858,21,9563,9.563
Walking,1.58E+12,0.49621582,1.421965,-0.3971695,40,9603,9.603
Walking,1.58E+12,0.12356415,1.0846161,-0.51092684,18,9621,9.621
Walking,1.58E+12,-0.051974487,0.69921416,-0.30106354,40,9661,9.661
Walking,1.58E+12,0.037265014,0.912999,-0.27654725,19,9680,9.68
Walking,1.58E+12,0.06864624,1.1846435,-0.2324173,21,9701,9.701
Walking,1.58E+12,0.09512482,0.9600708,0.028439332,39,9740,9.74
Walking,1.58E+12,0.0578598,0.8021835,0.020593261,20,9760,9.76
Walking,1.58E+12,-0.030400086,0.8139526,-0.09316254,19,9779,9.779
Walking,1.58E+12,-0.09120178,0.916922,-0.15984802,20,9799,9.799
Walking,1.58E+12,-0.08531799,0.9492844,-0.1284668,21,9820,9.82
Walking,1.58E+12,-0.005883789,0.9149612,0.00784607,40,9860,9.86
Walking,1.58E+12,0.019613648,0.9188827,0.037265014,19,9879,9.879
Walking,1.58E+12,-0.010787964,0.92672884,0.011767578,19,9898,9.898
Walking,1.58E+12,-0.051974487,0.93359375,0.017651368,20,9918,9.918
Walking,1.58E+12,0.00784607,0.9051544,0.059820555,40,9958,9.958
Walking,1.58E+12,0.006864929,0.9424194,0.08531799,20,9978,9.978
Walking,1.58E+12,-0.13140869,1.0787323,0.03530426,40,10018,10.018
Walking,1.58E+12,-0.19319153,1.0963837,0.02942047,19,10037,10.037
Walking,1.58E+12,-0.18534546,1.1405137,0.003923035,20,10057,10.057
Walking,1.58E+12,-0.08825989,1.1885666,-0.003923035,20,10077,10.077
Walking,1.58E+12,0.025497437,1.2209275,-0.051974487,20,10097,10.097
Walking,1.58E+12,0.13042907,1.2130829,-0.21084289,40,10137,10.137
Walking,1.58E+12,0.35990447,1.2729034,-0.17750092,19,10156,10.156
Walking,1.58E+12,0.61487734,1.1964111,-0.23732147,39,10195,10.195
Walking,1.58E+12,0.5325012,1.1316879,-0.2687027,20,10215,10.215
Walking,1.58E+12,0.39030457,1.0983444,-0.21966858,21,10236,10.236
Walking,1.58E+12,0.27556762,1.0787323,-0.15396424,38,10274,10.274
Walking,1.58E+12,0.19024964,1.0012589,-0.07551117,7,10281,10.281
Walking,1.58E+12,0.13631287,0.8982895,-0.025497437,14,10295,10.295
Walking,1.58E+12,0.120622255,0.81787413,-0.05393677,39,10334,10.334
Walking,1.58E+12,0.12454376,0.77276456,-0.02942047,19,10353,10.353
Walking,1.58E+12,0.11865997,0.7247116,0.03530426,21,10374,10.374
Walking,1.58E+12,0.09218292,0.7080399,0.15102234,39,10413,10.413
Walking,1.58E+12,0.025497437,0.71980745,0.22555237,20,10433,10.433
Walking,1.58E+12,-0.043148804,0.73844147,0.293219,19,10452,10.452
Walking,1.58E+12,-0.06864624,0.7649185,0.3667694,21,10473,10.473
Walking,1.58E+12,0.011767578,0.8590622,0.51877135,39,10512,10.512
Walking,1.58E+12,0.038246155,0.9777237,0.590361,20,10532,10.532
Walking,1.58E+12,0.10100861,1.1336486,0.5991867,21,10553,10.553
Walking,1.58E+12,0.36284637,1.1483581,0.51582944,38,10591,10.591
Walking,1.58E+12,0.4550293,1.0787323,0.44718322,20,10611,10.611
Walking,1.58E+12,0.5295593,1.0257752,0.3216583,21,10632,10.632
Walking,1.58E+12,0.58741915,1.1228607,-0.04216919,39,10671,10.671
Walking,1.58E+12,0.28341216,1.3964676,-0.5099457,20,10691,10.691
Walking,1.58E+12,0.084336855,0.9159409,-0.32361907,39,10730,10.73
Walking,1.58E+12,0.28733522,0.73255616,-0.09512482,20,10750,10.75
Walking,1.58E+12,0.117680356,1.0434281,-0.2843933,40,10790,10.79
Walking,1.58E+12,0.11081543,1.1179581,-0.2530121,19,10809,10.809
Walking,1.58E+12,0.062762454,0.8855408,-0.114738464,40,10849,10.849
Walking,1.58E+12,0.003923035,0.85710144,-0.19024964,20,10869,10.869
Walking,1.58E+12,0.001960754,0.9159409,-0.22261047,20,10889,10.889
Walking,1.58E+12,-0.013729858,0.9659546,-0.20397797,39,10928,10.928
Walking,1.58E+12,-0.058839418,0.9757614,-0.10983429,8,10936,10.936
Walking,1.58E+12,-0.16181031,0.9198639,0.02942047,31,10967,10.967
Walking,1.58E+12,-0.21084289,0.89436644,-0.020593261,20,10987,10.987
Walking,1.58E+12,-0.25203094,0.94438016,0.087278746,40,11027,11.027
Walking,1.58E+12,-0.19515228,0.9855682,0.13827363,20,11047,11.047
Walking,1.58E+12,-0.14415741,1.028717,0.094143674,19,11066,11.066
Walking,1.58E+12,-0.10689239,1.0787323,0.100027464,20,11086,11.086
Walking,1.58E+12,-0.11964111,1.1493393,0.09806671,40,11126,11.126
Walking,1.58E+12,-0.16965485,1.1493393,0.094143674,20,11146,11.146
Walking,1.58E+12,-0.09806671,1.1336486,0.05491791,41,11187,11.187
Walking,1.58E+12,0.05491791,1.1336486,0.015690614,18,11205,11.205
Walking,1.58E+12,0.0794342,1.1189392,-0.09316254,21,11226,11.226
Walking,1.58E+12,0.019613648,1.1199188,-0.121601865,21,11247,11.247
Walking,1.58E+12,0.293219,1.3268402,-0.22359161,39,11286,11.286
Walking,1.58E+12,0.57467043,1.3552796,-0.23045655,19,11305,11.305
Walking,1.58E+12,0.68254244,1.3121293,-0.18240356,19,11324,11.324
Walking,1.58E+12,0.51582944,1.2346573,-0.059820555,21,11345,11.345
Walking,1.58E+12,0.26379853,1.1591461,-0.02745819,19,11364,11.364
Walking,1.58E+12,0.006864929,0.89436644,-0.058839418,40,11404,11.404
Walking,1.58E+12,0.036283873,0.78060913,-0.038246155,20,11424,11.424
Walking,1.58E+12,0.09120178,0.7100021,-0.039227296,21,11445,11.445
Walking,1.58E+12,0.084336855,0.6305679,0.009806824,39,11484,11.484
Walking,1.58E+12,0.06472321,0.61977994,0.03334198,18,11502,11.502
Walking,1.58E+12,0.044129945,0.6138962,0.084336855,22,11524,11.524
Walking,1.58E+12,0.031381227,0.6501816,0.18240356,18,11542,11.542
Walking,1.58E+12,0.018632507,0.71588594,0.30792847,21,11563,11.563
Walking,1.58E+12,0.025497437,0.80316466,0.46875763,38,11601,11.601
Walking,1.58E+12,0.03334198,0.92672884,0.5374039,22,11623,11.623
Walking,1.58E+12,0.2667404,1.2523086,0.45895082,39,11662,11.662
Walking,1.58E+12,0.31381226,1.2562317,0.46581572,18,11680,11.68
Walking,1.58E+12,0.38049775,1.1591461,0.51779175,39,11719,11.719
Walking,1.58E+12,0.47562256,1.1052094,0.52171326,7,11726,11.726
Walking,1.58E+12,0.39128572,1.1189392,0.025497437,35,11761,11.761
Walking,1.58E+12,0.40207213,1.3523376,-0.4736618,18,11779,11.779
Walking,1.58E+12,0.18828735,1.3876404,-0.5589798,20,11799,11.799
Walking,1.58E+12,0.060801696,0.79924166,-0.044129945,40,11839,11.839
Walking,1.58E+12,0.026478577,0.7884552,-0.10983429,20,11859,11.859
Walking,1.58E+12,-0.08041382,0.93751526,-0.22163086,20,11879,11.879
Walking,1.58E+12,0.03432312,0.9600708,-0.04020691,39,11918,11.918
Walking,1.58E+12,0.07355042,0.81689453,0.0578598,21,11939,11.939
Walking,1.58E+12,0.03334198,0.72275084,-0.08041382,39,11978,11.978
Walking,1.58E+12,0.015690614,0.84337157,-0.14121552,19,11997,11.997
Walking,1.58E+12,0.025497437,0.9228058,-0.06962738,20,12017,12.017
Walking,1.58E+12,0.030400086,0.92476654,0.060801696,21,12038,12.038
Walking,1.58E+12,0.011767578,0.9149612,0.08335724,19,12057,12.057
Walking,1.58E+12,-0.016671753,0.9571289,0.0460907,40,12097,12.097
Walking,1.58E+12,-0.056878664,1.039505,0.08531799,19,12116,12.116
Walking,1.58E+12,-0.114738464,1.1395324,0.10787354,39,12155,12.155
Walking,1.58E+12,-0.15592499,1.1895462,0.11865997,20,12175,12.175
Walking,1.58E+12,-0.21182403,1.2081788,0.08825989,19,12194,12.194
Walking,1.58E+12,-0.26477966,1.2258316,0.071588136,20,12214,12.214
Walking,1.58E+12,-0.23143768,1.2493668,0.045111082,20,12234,12.234
Walking,1.58E+12,-0.09610443,1.2258316,-0.015690614,20,12254,12.254
Walking,1.58E+12,0.030400086,1.0797119,-0.06374359,40,12294,12.294
Walking,1.58E+12,0.14121552,1.1973922,-0.004902649,20,12314,12.314
Walking,1.58E+12,0.25497285,1.2993805,-0.13238983,25,12339,12.339
Walking,1.58E+12,0.42953187,1.2709427,-0.18142243,34,12373,12.373
Walking,1.58E+12,0.3755951,1.243483,-0.060801696,20,12393,12.393
Walking,1.58E+12,0.22947541,1.1767975,0.025497437,19,12412,12.412
Walking,1.58E+12,0.07649231,1.0404861,0.010787964,20,12432,12.432
Walking,1.58E+12,0.038246155,0.8718109,-0.006864929,21,12453,12.453
Walking,1.58E+12,0.052955627,0.7100021,0.011767578,39,12492,12.492
Walking,1.58E+12,0.039227296,0.65508425,-0.00784607,20,12512,12.512
Walking,1.58E+12,0.019613648,0.6040894,-0.024516296,20,12532,12.532
Walking,1.58E+12,0.03530426,0.5805542,-0.009806824,21,12553,12.553
Walking,1.58E+12,0.10296936,0.58741915,0.022555541,38,12591,12.591
Walking,1.58E+12,0.09610443,0.61291504,0.09806671,16,12607,12.607
Walking,1.58E+12,0.13238983,0.7678604,0.3579422,23,12630,12.63
Walking,1.58E+12,0.13337097,0.9384964,0.49523622,22,12652,12.652
Walking,1.58E+12,0.14513855,1.1326675,0.60899353,38,12690,12.69
Walking,1.58E+12,0.31773528,1.2503479,0.5501526,7,12697,12.697
Walking,1.58E+12,0.45208588,1.2307342,0.47856444,32,12729,12.729
Walking,1.58E+12,0.4648346,1.1856247,0.37461394,20,12749,12.749
Walking,1.58E+12,0.3971695,1.2258316,0.3765747,21,12770,12.77
Walking,1.58E+12,0.38442078,1.335666,-0.3971695,38,12808,12.808
Walking,1.58E+12,0.1284668,1.243483,-0.52759856,20,12828,12.828
Walking,1.58E+12,-0.028439332,1.0081238,-0.34519348,20,12848,12.848
Walking,1.58E+12,-0.048052978,0.86690825,-0.19515228,20,12868,12.868
Walking,1.58E+12,-0.052955627,0.8835785,-0.15102234,20,12888,12.888
Walking,1.58E+12,-0.06766663,0.9894913,-0.13827363,46,12934,12.934
Walking,1.58E+12,-0.06374359,1.0189117,-0.09806671,7,12941,12.941
Walking,1.58E+12,-0.050013732,0.92476654,-0.014709473,10,12951,12.951
Walking,1.58E+12,0.06178131,0.7119629,-0.001960754,36,12987,12.987
Walking,1.58E+12,0.060801696,0.7345184,-0.07551117,19,13006,13.006
Walking,1.58E+12,0.047071837,0.8708313,-0.03432312,40,13046,13.046
Walking,1.58E+12,0.020593261,0.87671506,0.004902649,19,13065,13.065
Walking,1.58E+12,0.050994873,0.875734,0.032362364,21,13086,13.086
Walking,1.58E+12,0.07747193,0.90025026,0.05491791,19,13105,13.105
Walking,1.58E+12,0.016671753,0.9787033,0.090220645,40,13145,13.145
Walking,1.58E+12,-0.09218292,1.0522537,0.12944794,20,13165,13.165
Walking,1.58E+12,-0.17161712,1.1836624,0.15690613,19,13184,13.184
Walking,1.58E+12,-0.17848054,1.2513291,0.16965485,20,13204,13.204
Walking,1.58E+12,-0.29125825,1.199353,0.12748718,40,13244,13.244
Walking,1.58E+12,-0.23732147,1.1669922,0.025497437,20,13264,13.264
Walking,1.58E+12,-0.10689239,1.0826538,-0.020593261,20,13284,13.284
Walking,1.58E+12,-0.06178131,1.0493119,-0.07747193,21,13305,13.305
Walking,1.58E+12,-0.024516296,1.162088,0.012748718,39,13344,13.344
Walking,1.58E+12,0.07355042,1.335666,-0.14219666,10,13354,13.354
Walking,1.58E+12,0.44718322,1.3258591,-0.2726242,31,13385,13.385
Walking,1.58E+12,0.43835753,1.3062454,-0.18436432,17,13402,13.402
Walking,1.58E+12,0.31871644,1.2797683,-0.0460907,21,13423,13.423
Walking,1.58E+12,0.17357787,1.1856247,0.062762454,23,13446,13.446
Walking,1.58E+12,0.00098114,0.89436644,0.020593261,35,13481,13.481
Walking,1.58E+12,-0.04020691,0.7845322,-0.018632507,20,13501,13.501
Walking,1.58E+12,-0.07060852,0.65998685,-0.048052978,21,13522,13.522
Walking,1.58E+12,-0.003923035,0.49425507,-0.09120178,40,13562,13.562
Walking,1.58E+12,0.06472321,0.51484984,-0.047071837,19,13581,13.581
Walking,1.58E+12,0.13042907,0.6138962,0.16082916,39,13620,13.62
Walking,1.58E+12,0.19907531,0.705098,0.28635406,20,13640,13.64
Walking,1.58E+12,0.15592499,0.8521973,0.40795594,19,13659,13.659
Walking,1.58E+12,0.33146515,1.202295,0.52073365,40,13699,13.699
Walking,1.58E+12,0.49425507,1.291536,0.46581572,20,13719,13.719
Walking,1.58E+12,0.46581572,1.2925171,0.45895082,21,13740,13.74
Walking,1.58E+12,0.44424134,1.1944504,0.4805252,39,13779,13.779
Walking,1.58E+12,0.45208588,1.1924881,0.55603635,8,13787,13.787
Walking,1.58E+12,0.3726532,1.202295,0.45110625,31,13818,13.818
Walking,1.58E+12,0.24026337,1.1660111,-0.18730775,6,13824,13.824
Walking,1.58E+12,-0.024516296,1.288594,-0.5295593,34,13858,13.858
Walking,1.58E+12,0.031381227,1.0718673,-0.24614716,19,13877,13.877
Walking,1.58E+12,0.05393677,0.950264,-0.10983429,20,13897,13.897
Walking,1.58E+12,-0.10885315,1.0365632,-0.23634033,40,13937,13.937
Walking,1.58E+12,-0.07551117,1.0277374,-0.19613342,21,13958,13.958
Walking,1.58E+12,-0.003923035,0.8737732,-0.07551117,20,13978,13.978
Walking,1.58E+12,0.084336855,0.65214235,0.023536682,38,14016,14.016
Walking,1.58E+12,0.03334198,0.73942107,-0.04118805,20,14036,14.036
Walking,1.58E+12,0.016671753,0.85710144,-0.062762454,19,14055,14.055
Walking,1.58E+12,0.03432312,0.8963272,-0.031381227,21,14076,14.076
Walking,1.58E+12,0.058839418,0.87671506,0.13729247,39,14115,14.115
Walking,1.58E+12,0.055897523,0.87671506,0.1039505,19,14134,14.134
Walking,1.58E+12,0.06178131,0.92672884,0.0578598,21,14155,14.155
Walking,1.58E+12,0.050013732,1.0149887,0.0823761,39,14194,14.194
Walking,1.58E+12,0.011767578,1.1071701,0.105911255,8,14202,14.202
Walking,1.58E+12,-0.043148804,1.1601273,0.16573182,31,14233,14.233
Walking,1.58E+12,-0.1588684,1.202295,0.14121552,8,14241,14.241
Walking,1.58E+12,-0.31969756,1.217006,0.101989746,33,14274,14.274
Walking,1.58E+12,-0.22947541,1.1885666,0.012748718,20,14294,14.294
Walking,1.58E+12,0.032362364,1.0777512,-0.07060852,40,14334,14.334
Walking,1.58E+12,0.022555541,1.1434555,0.008825684,19,14353,14.353
Walking,1.58E+12,0.24320526,1.3974472,-0.21770783,39,14392,14.392
Walking,1.58E+12,0.4403183,1.3542984,-0.26968232,20,14412,14.412
Walking,1.58E+12,0.48346862,1.3042847,-0.16965485,20,14432,14.432
Walking,1.58E+12,0.3608841,1.2670196,-0.020593261,19,14451,14.451
Walking,1.58E+12,0.19319153,1.1885666,0.022555541,41,14492,14.492
Walking,1.58E+12,0.056878664,1.050293,-0.022555541,11,14503,14.503
Walking,1.58E+12,0.020593261,0.89142454,-0.050013732,27,14530,14.53
Walking,1.58E+12,0.013729858,0.77276456,-0.04020691,12,14542,14.542
Walking,1.58E+12,-0.031381227,0.6060516,-0.07551117,30,14572,14.572
Walking,1.58E+12,-0.025497437,0.5570175,-0.087278746,18,14590,14.59
Walking,1.58E+12,0.045111082,0.53838503,-0.003923035,40,14630,14.63
Walking,1.58E+12,0.10689239,0.5668243,0.13238983,20,14650,14.65
Walking,1.58E+12,0.14121552,0.7894348,0.43247375,41,14691,14.691
Walking,1.58E+12,0.12454376,1.0100845,0.52073365,18,14709,14.709
Walking,1.58E+12,0.24516602,1.2630966,0.5472107,20,14729,14.729
Walking,1.58E+12,0.45110625,1.335666,0.5040619,20,14749,14.749
Walking,1.58E+12,0.5070038,1.2836899,0.49915925,20,14769,14.769
Walking,1.58E+12,0.5403458,1.2729034,0.41187897,41,14810,14.81
Walking,1.58E+12,0.41972503,1.3817565,0.3089096,21,14831,14.831
Walking,1.58E+12,0.03432312,1.2415222,-0.5374039,36,14867,14.867
Walking,1.58E+12,-0.09806671,1.0002778,-0.48444825,20,14887,14.887
Walking,1.58E+12,-0.065704346,0.875734,-0.21280365,40,14927,14.927
Walking,1.58E+12,-0.003923035,1.0042007,-0.17357787,19,14946,14.946
Walking,1.58E+12,0.006864929,1.0846161,-0.11669922,20,14966,14.966
Walking,1.58E+12,0.03432312,0.8561203,0.031381227,40,15006,15.006
Walking,1.58E+12,0.08335724,0.72569275,0.036283873,19,15025,15.025
Walking,1.58E+12,0.06864624,0.69921416,-0.062762454,23,15048,15.048
Walking,1.58E+12,0.045111082,0.8139526,-0.13729247,37,15085,15.085
Walking,1.58E+12,0.06178131,0.87279207,-0.051974487,21,15106,15.106
Walking,1.58E+12,0.0823761,0.87279207,0.05491791,39,15145,15.145
Walking,1.58E+12,0.07355042,0.8924057,0.012748718,21,15166,15.166
Walking,1.58E+12,0.059820555,0.9424194,0.003923035,18,15184,15.184
Walking,1.58E+12,0.031381227,1.0267563,0.07747193,20,15204,15.204
Walking,1.58E+12,0.009806824,1.1022675,0.08335724,20,15224,15.224
Walking,1.58E+12,-0.1500412,1.2326965,0.10296936,39,15263,15.263
Walking,1.58E+12,-0.28243104,1.1767975,0.08825989,28,15291,15.291
Walking,1.58E+12,-0.2726242,1.1385529,0.02942047,34,15325,15.325
Walking,1.58E+12,-0.10296936,1.1395324,0.014709473,18,15343,15.343
Walking,1.58E+12,-0.047071837,1.2454453,-0.010787964,40,15383,15.383
Walking,1.58E+12,0.065704346,1.3739121,-0.16769409,20,15403,15.403
Walking,1.58E+12,0.25104982,1.3896027,-0.27654725,20,15423,15.423
Walking,1.58E+12,0.39030457,1.3425308,-0.20005493,38,15461,15.461
Walking,1.58E+12,0.32852325,1.3140914,-0.078453064,20,15481,15.481
Walking,1.58E+12,0.25889587,1.2042572,-0.023536682,20,15501,15.501
Walking,1.58E+12,0.059820555,0.85415953,-0.084336855,40,15541,15.541
Walking,1.58E+12,-0.002941895,0.74628603,-0.09512482,19,15560,15.56
Walking,1.58E+12,-0.058839418,0.6413544,-0.07256927,20,15580,15.58
Walking,1.58E+12,-0.094143674,0.5530945,-0.071588136,19,15599,15.599
Walking,1.58E+12,-0.044129945,0.53838503,-0.1039505,20,15619,15.619
Walking,1.58E+12,0.028439332,0.56388247,-0.087278746,20,15639,15.639
Walking,1.58E+12,0.15788727,0.64233553,0.15396424,41,15680,15.68
Walking,1.58E+12,0.17259674,0.7109817,0.27850953,19,15699,15.699
Walking,1.58E+12,0.1647522,0.8247391,0.37461394,20,15719,15.719
Walking,1.58E+12,0.21182403,1.0316589,0.5442688,20,15739,15.739
Walking,1.58E+12,0.3854019,1.2356384,0.6011475,38,15777,15.777
Walking,1.58E+12,0.4824875,1.277806,0.5030807,7,15784,15.784
Walking,1.58E+12,0.31577453,1.1522812,0.4805252,34,15818,15.818
Walking,1.58E+12,0.28831482,1.1444366,0.53838503,19,15837,15.837
Walking,1.58E+12,0.31087035,1.2091599,0.23535919,39,15876,15.876
Walking,1.58E+12,0.36382598,1.3278198,-0.39520875,15,15891,15.891
Walking,1.58E+12,-0.020593261,1.1660111,-0.2902771,29,15920,15.92
Walking,1.58E+12,-0.025497437,0.8825989,-0.003923035,24,15944,15.944
Walking,1.58E+12,-0.06766663,0.8188553,-0.05491791,12,15956,15.956
Walking,1.58E+12,-0.18044281,1.116977,-0.21476594,69,16025,16.025
Walking,1.58E+12,-0.04216919,1.0110657,-0.11081543,12,16037,16.037
Walking,1.58E+12,0.14513855,0.69234926,0.045111082,21,16058,16.058
Walking,1.58E+12,0.14415741,0.66194916,-0.02745819,17,16075,16.075
Walking,1.58E+12,0.10493164,0.7453049,-0.13729247,25,16100,16.1
Walking,1.58E+12,0.10100861,0.83552706,-0.19221039,34,16134,16.134
Walking,1.58E+12,0.090220645,0.86690825,-0.13337097,8,16142,16.142
Walking,1.58E+12,0.037265014,0.8737732,0.07256927,33,16175,16.175
Walking,1.58E+12,0.020593261,0.89730835,0.032362364,18,16193,16.193
Walking,1.58E+12,-0.028439332,1.0434281,0.06178131,40,16233,16.233
Walking,1.58E+12,0.013729858,1.1444366,0.11865997,20,16253,16.253
Walking,1.58E+12,-0.016671753,1.2179855,0.16769409,20,16273,16.273
Walking,1.58E+12,-0.30694884,1.2385803,0.13729247,39,16312,16.312
Walking,1.58E+12,-0.3147934,1.2297547,0.08924103,20,16332,16.332
Walking,1.58E+12,-0.22261047,1.2042572,0,20,16352,16.352
Walking,1.58E+12,-0.11081543,1.0973648,-0.06864624,20,16372,16.372
Walking,1.58E+12,-0.101989746,1.0149887,-0.12748718,20,16392,16.392
Walking,1.58E+12,-0.11277618,1.1061904,-0.04903259,20,16412,16.412
Walking,1.58E+12,0.03334198,1.2934967,-0.13042907,40,16452,16.452
Walking,1.58E+12,0.23928222,1.3915634,-0.24614716,10,16462,16.462
Walking,1.58E+12,0.40795594,1.3307617,-0.27556762,29,16491,16.491
Walking,1.58E+12,0.34421387,1.2866333,-0.13337097,19,16510,16.51
Walking,1.58E+12,0.21378478,1.1915085,-0.015690614,20,16530,16.53
Walking,1.58E+12,0.09218292,1.0708863,-0.00784607,21,16551,16.551
Walking,1.58E+12,-0.012748718,0.8659271,0.010787964,40,16591,16.591
Walking,1.58E+12,-0.078453064,0.78649294,0.003923035,18,16609,16.609
Walking,1.58E+12,-0.09708557,0.68352354,-0.04118805,37,16646,16.646
Walking,1.58E+12,-0.04216919,0.5589798,-0.08629914,26,16672,16.672
Walking,1.58E+12,0.06962738,0.4922943,-0.04020691,17,16689,16.689
Walking,1.58E+12,0.19221039,0.5540756,0.07060852,24,16713,16.713
Walking,1.58E+12,0.20299836,0.66194916,0.23535919,35,16748,16.748
Walking,1.58E+12,0.16671295,0.794339,0.36774904,7,16755,16.755
Walking,1.58E+12,0.1500412,0.9257477,0.45208588,13,16768,16.768
Walking,1.58E+12,0.40011138,1.2464249,0.5364243,39,16807,16.807
Walking,1.58E+12,0.38147888,1.3288009,0.50896454,23,16830,16.83
Walking,1.58E+12,0.2716446,1.1356094,0.5432892,37,16867,16.867
Walking,1.58E+12,0.21476594,1.1503204,0.48444825,19,16886,16.886
Walking,1.58E+12,0.2628189,1.210141,-0.03530426,20,16906,16.906
Walking,1.58E+12,0.4246277,1.4572678,-0.50112,20,16926,16.926
Walking,1.58E+12,0.021574402,1.0669632,-0.19417115,39,16965,16.965
Walking,1.58E+12,-0.015690614,0.8080673,-0.101989746,20,16985,16.985
Walking,1.58E+12,-0.08924103,0.8159134,-0.19809417,39,17024,17.024
Walking,1.58E+12,-0.1892685,1.0110657,-0.2569336,8,17032,17.032
Walking,1.58E+12,-0.014709473,0.9600708,-0.09610443,32,17064,17.064
Walking,1.58E+12,0.09120178,0.7766861,0.024516296,20,17084,17.084
Walking,1.58E+12,0.1470993,0.667833,0.0578598,21,17105,17.105
Walking,1.58E+12,0.081394956,0.8021835,-0.1039505,39,17144,17.144
Walking,1.58E+12,0.06374359,0.8737732,-0.121601865,20,17164,17.164
Walking,1.58E+12,0.11375733,0.8414108,-0.003923035,40,17204,17.204
Walking,1.58E+12,0.11277618,0.8659271,0.06864624,19,17223,17.223
Walking,1.58E+12,0.0460907,0.9149612,0.105911255,20,17243,17.243
Walking,1.58E+12,-0.11571808,1.0424469,0.09708557,39,17282,17.282
Walking,1.58E+12,-0.078453064,1.1150162,0.14415741,21,17303,17.303
Walking,1.58E+12,-0.1039505,1.1817017,0.17750092,38,17341,17.341
Walking,1.58E+12,-0.21476594,1.2238693,0.13533172,8,17349,17.349
Walking,1.58E+12,-0.29714203,1.2944778,0.10493164,32,17381,17.381
Walking,1.58E+12,-0.19122925,1.2758453,-0.005883789,20,17401,17.401
Walking,1.58E+12,-0.101989746,1.1601273,-0.10983429,40,17441,17.441
Walking,1.58E+12,-0.050013732,1.0630417,-0.13533172,7,17448,17.448
Walking,1.58E+12,0.14317779,1.2934967,-0.06962738,32,17480,17.48
Walking,1.58E+12,0.28635406,1.3729309,-0.19613342,20,17500,17.5
Walking,1.58E+12,0.3579422,1.2827103,-0.28635406,41,17541,17.541
Walking,1.58E+12,0.2569336,1.2385803,-0.1470993,18,17559,17.559
Walking,1.58E+12,0.11375733,1.1513001,-0.04020691,20,17579,17.579
Walking,1.58E+12,0.011767578,1.0071427,0.030400086,20,17599,17.599
Walking,1.58E+12,-0.009806824,0.8620041,0.050994873,20,17619,17.619
Walking,1.58E+12,-0.04020691,0.7913971,0.021574402,20,17639,17.639
Walking,1.58E+12,-0.0823761,0.6070312,-0.08825989,39,17678,17.678
Walking,1.58E+12,-0.055897523,0.5197525,-0.09218292,20,17698,17.698
Walking,1.58E+12,-0.006864929,0.51582944,-0.060801696,19,17717,17.717
Walking,1.58E+12,0.114738464,0.5334824,0.008825684,22,17739,17.739
Walking,1.58E+12,0.19613342,0.6482193,0.27654725,39,17778,17.778
Walking,1.58E+12,0.19319153,0.8139526,0.38442078,19,17797,17.797
Walking,1.58E+12,0.22163086,1.0159683,0.49131316,19,17816,17.816
Walking,1.58E+12,0.48542938,1.3395889,0.49131316,40,17856,17.856
Walking,1.58E+12,0.41089934,1.332724,0.48542938,21,17877,17.877
Walking,1.58E+12,0.30694884,1.1150162,0.5030807,40,17917,17.917
Walking,1.58E+12,0.32361907,1.2003342,0.34715575,19,17936,17.936
Walking,1.58E+12,0.28929597,1.451384,-0.49131316,39,17975,17.975
Walking,1.58E+12,0.081394956,1.2601547,-0.3971695,20,17995,17.995
Walking,1.58E+12,-0.019613648,0.9620331,-0.14023438,20,18015,18.015
Walking,1.58E+12,-0.09218292,0.8129715,-0.1588684,20,18035,18.035
Walking,1.58E+12,-0.19417115,1.035582,-0.24614716,39,18074,18.074
Walking,1.58E+12,-0.07453003,1.0375443,-0.12944794,19,18093,18.093
Walking,1.58E+12,-0.012748718,0.8835785,-0.009806824,22,18115,18.115
Walking,1.58E+12,0.08629914,0.6737167,0.02942047,38,18153,18.153
Walking,1.58E+12,0.07060852,0.73647916,-0.081394956,20,18173,18.173
Walking,1.58E+12,0.07551117,0.8884827,-0.10296936,41,18214,18.214
Walking,1.58E+12,0.087278746,0.8776947,-0.023536682,20,18234,18.234
Walking,1.58E+12,0.08924103,0.92770845,0.084336855,38,18272,18.272
Walking,1.58E+12,0.006864929,0.99047244,0.099047855,21,18293,18.293
Walking,1.58E+12,-0.10689239,1.0365632,0.07256927,38,18331,18.331
Walking,1.58E+12,-0.100027464,1.087558,0.13140869,20,18351,18.351
Walking,1.58E+12,-0.25007018,1.2189667,0.10100861,40,18391,18.391
Walking,1.58E+12,-0.2539917,1.2415222,0.11964111,22,18413,18.413
Walking,1.58E+12,-0.117680356,1.1758178,-0.04216919,37,18450,18.45
Walking,1.58E+12,-0.100027464,1.0581375,-0.11964111,19,18469,18.469
Walking,1.58E+12,-0.07747193,1.0600983,-0.06472321,22,18491,18.491
Walking,1.58E+12,0.17455903,1.3758729,-0.17259674,40,18531,18.531
Walking,1.58E+12,0.38049775,1.3837188,-0.2628189,18,18549,18.549
Walking,1.58E+12,0.45110625,1.2944778,-0.30694884,41,18590,18.59
Walking,1.58E+12,0.37363282,1.2326965,-0.20888214,8,18598,18.598
Walking,1.58E+12,0.08335724,1.080693,0.006864929,30,18628,18.628
Walking,1.58E+12,-0.00098114,0.9561478,0.037265014,20,18648,18.648
Walking,1.58E+12,-0.021574402,0.8620041,0.04020691,20,18668,18.668
Walking,1.58E+12,-0.045111082,0.7972809,-0.003923035,20,18688,18.688
