activity,timeStamp,x,y,z,,,
Walking,1.58E+12,-0.08629914,0.93653566,0.024516296,15,5102,5.102
Walking,1.58E+12,-0.08629914,0.93653566,0.024516296,7,5109,5.109
Walking,1.58E+12,-0.114738464,0.99047244,0.026478577,5,5114,5.114
Walking,1.58E+12,-0.114738464,0.99047244,0.026478577,5,5119,5.119
Walking,1.58E+12,-0.114738464,0.99047244,0.026478577,4,5123,5.123
Walking,1.58E+12,-0.17651978,1.0777512,0.016671753,21,5144,5.144
Walking,1.58E+12,-0.17651978,1.0777512,0.016671753,4,5148,5.148
Walking,1.58E+12,-0.17651978,1.0777512,0.016671753,4,5152,5.152
Walking,1.58E+12,-0.25791472,1.1120743,-0.014709473,6,5158,5.158
Walking,1.58E+12,-0.25791472,1.1120743,-0.014709473,3,5161,5.161
Walking,1.58E+12,-0.25791472,1.1120743,-0.014709473,3,5164,5.164
Walking,1.58E+12,-0.3608841,1.1258042,0.002941895,7,5171,5.171
Walking,1.58E+12,-0.3608841,1.1258042,0.002941895,6,5177,5.177
Walking,1.58E+12,-0.3608841,1.1258042,0.002941895,8,5185,5.185
Walking,1.58E+12,-0.44718322,1.2209275,0.06668548,7,5192,5.192
Walking,1.58E+12,-0.44718322,1.2209275,0.06668548,6,5198,5.198
Walking,1.58E+12,-0.44718322,1.2209275,0.06668548,5,5203,5.203
Walking,1.58E+12,-0.39520875,1.2797683,0.018632507,7,5210,5.21
Walking,1.58E+12,-0.39520875,1.2797683,0.018632507,4,5214,5.214
Walking,1.58E+12,-0.39520875,1.2797683,0.018632507,6,5220,5.22
Walking,1.58E+12,-0.207901,1.0954025,-0.071588136,24,5244,5.244
Walking,1.58E+12,-0.207901,1.0954025,-0.071588136,5,5249,5.249
Walking,1.58E+12,-0.207901,1.0954025,-0.071588136,5,5254,5.254
Walking,1.58E+12,-0.19613342,1.0865768,-0.028439332,9,5263,5.263
Walking,1.58E+12,-0.19613342,1.0865768,-0.028439332,6,5269,5.269
Walking,1.58E+12,-0.19613342,1.0865768,-0.028439332,4,5273,5.273
Walking,1.58E+12,-0.09316254,1.1885666,-0.06472321,31,5304,5.304
Walking,1.58E+12,-0.09316254,1.1885666,-0.06472321,5,5309,5.309
Walking,1.58E+12,-0.09316254,1.1885666,-0.06472321,4,5313,5.313
Walking,1.58E+12,0.0460907,1.2621155,-0.13042907,5,5318,5.318
Walking,1.58E+12,0.0460907,1.2621155,-0.13042907,5,5323,5.323
Walking,1.58E+12,0.0460907,1.2621155,-0.13042907,6,5329,5.329
Walking,1.58E+12,0.21280365,1.2464249,-0.18730775,13,5342,5.342
Walking,1.58E+12,0.21280365,1.2464249,-0.18730775,5,5347,5.347
Walking,1.58E+12,0.21280365,1.2464249,-0.18730775,5,5352,5.352
Walking,1.58E+12,0.20691986,1.210141,-0.10296936,10,5362,5.362
Walking,1.58E+12,0.20691986,1.210141,-0.10296936,6,5368,5.368
Walking,1.58E+12,0.20691986,1.210141,-0.10296936,3,5371,5.371
Walking,1.58E+12,-0.058839418,1.1307068,0.020593261,30,5401,5.401
Walking,1.58E+12,-0.058839418,1.1307068,0.020593261,4,5405,5.405
Walking,1.58E+12,-0.058839418,1.1307068,0.020593261,5,5410,5.41
Walking,1.58E+12,-0.062762454,1.0100845,0.037265014,11,5421,5.421
Walking,1.58E+12,-0.062762454,1.0100845,0.037265014,5,5426,5.426
Walking,1.58E+12,-0.062762454,1.0100845,0.037265014,3,5429,5.429
Walking,1.58E+12,-0.04903259,0.90319216,0.045111082,13,5442,5.442
Walking,1.58E+12,-0.04903259,0.90319216,0.045111082,3,5445,5.445
Walking,1.58E+12,-0.04903259,0.90319216,0.045111082,5,5450,5.45
Walking,1.58E+12,-0.07551117,0.8149322,-0.001960754,31,5481,5.481
Walking,1.58E+12,-0.07551117,0.8149322,-0.001960754,5,5486,5.486
Walking,1.58E+12,-0.07551117,0.8149322,-0.001960754,5,5491,5.491
Walking,1.58E+12,-0.11964111,0.7305954,-0.032362364,4,5495,5.495
Walking,1.58E+12,-0.11964111,0.7305954,-0.032362364,4,5499,5.499
Walking,1.58E+12,-0.11964111,0.7305954,-0.032362364,4,5503,5.503
Walking,1.58E+12,-0.13238983,0.65214235,-0.005883789,18,5521,5.521
Walking,1.58E+12,-0.13238983,0.65214235,-0.005883789,2,5523,5.523
Walking,1.58E+12,-0.13238983,0.65214235,-0.005883789,3,5526,5.526
Walking,1.58E+12,-0.10787354,0.61487734,0.020593261,5,5531,5.531
Walking,1.58E+12,-0.10787354,0.61487734,0.020593261,5,5536,5.536
Walking,1.58E+12,-0.10787354,0.61487734,0.020593261,4,5540,5.54
Walking,1.58E+12,-0.09512482,0.5942825,0.12748718,21,5561,5.561
Walking,1.58E+12,-0.09512482,0.5942825,0.12748718,4,5565,5.565
Walking,1.58E+12,-0.09512482,0.5942825,0.12748718,5,5570,5.57
Walking,1.58E+12,-0.11375733,0.62860566,0.21476594,10,5580,5.58
Walking,1.58E+12,-0.11375733,0.62860566,0.21476594,3,5583,5.583
Walking,1.58E+12,-0.11375733,0.62860566,0.21476594,4,5587,5.587
Walking,1.58E+12,-0.1500412,0.69234926,0.31283265,14,5601,5.601
Walking,1.58E+12,-0.1500412,0.69234926,0.31283265,5,5606,5.606
Walking,1.58E+12,-0.1500412,0.69234926,0.31283265,6,5612,5.612
Walking,1.58E+12,-0.1863266,0.8737732,0.38442078,26,5638,5.638
Walking,1.58E+12,-0.1863266,0.8737732,0.38442078,4,5642,5.642
Walking,1.58E+12,-0.1863266,0.8737732,0.38442078,5,5647,5.647
Walking,1.58E+12,-0.12454376,1.0414658,0.39128572,11,5658,5.658
Walking,1.58E+12,-0.12454376,1.0414658,0.39128572,5,5663,5.663
Walking,1.58E+12,-0.12454376,1.0414658,0.39128572,5,5668,5.668
Walking,1.58E+12,-0.07060852,1.2071991,0.40501404,32,5700,5.7
Walking,1.58E+12,-0.07060852,1.2071991,0.40501404,4,5704,5.704
Walking,1.58E+12,-0.07060852,1.2071991,0.40501404,4,5708,5.708
Walking,1.58E+12,0.037265014,1.3052658,0.35500032,5,5713,5.713
Walking,1.58E+12,0.037265014,1.3052658,0.35500032,4,5717,5.717
Walking,1.58E+12,0.037265014,1.3052658,0.35500032,4,5721,5.721
Walking,1.58E+12,0.11277618,1.2876129,0.3883438,17,5738,5.738
Walking,1.58E+12,0.11277618,1.2876129,0.3883438,4,5742,5.742
Walking,1.58E+12,0.11277618,1.2876129,0.3883438,3,5745,5.745
Walking,1.58E+12,0.17063598,1.2709427,0.4707199,4,5749,5.749
Walking,1.58E+12,0.17063598,1.2709427,0.4707199,4,5753,5.753
Walking,1.58E+12,0.17063598,1.2709427,0.4707199,3,5756,5.756
Walking,1.58E+12,0.121601865,1.3719498,0.25595397,22,5778,5.778
Walking,1.58E+12,0.121601865,1.3719498,0.25595397,4,5782,5.782
Walking,1.58E+12,0.121601865,1.3719498,0.25595397,5,5787,5.787
Walking,1.58E+12,0.024516296,1.3709701,-0.15200348,10,5797,5.797
Walking,1.58E+12,0.024516296,1.3709701,-0.15200348,3,5800,5.8
Walking,1.58E+12,0.024516296,1.3709701,-0.15200348,4,5804,5.804
Walking,1.58E+12,-0.09316254,1.210141,-0.36284637,34,5838,5.838
Walking,1.58E+12,-0.09316254,1.210141,-0.36284637,5,5843,5.843
Walking,1.58E+12,-0.09316254,1.210141,-0.36284637,4,5847,5.847
Walking,1.58E+12,-0.20691986,1.0238144,-0.34617463,5,5852,5.852
Walking,1.58E+12,-0.20691986,1.0238144,-0.34617463,8,5860,5.86
Walking,1.58E+12,-0.20691986,1.0238144,-0.34617463,4,5864,5.864
Walking,1.58E+12,-0.1500412,0.82375795,-0.24516602,13,5877,5.877
Walking,1.58E+12,-0.1500412,0.82375795,-0.24516602,3,5880,5.88
Walking,1.58E+12,-0.1500412,0.82375795,-0.24516602,4,5884,5.884
Walking,1.58E+12,-0.12650605,0.8835785,-0.24320526,11,5895,5.895
Walking,1.58E+12,-0.12650605,0.8835785,-0.24320526,4,5899,5.899
Walking,1.58E+12,-0.12650605,0.8835785,-0.24320526,4,5903,5.903
Walking,1.58E+12,-0.09512482,0.950264,-0.17848054,14,5917,5.917
Walking,1.58E+12,-0.09512482,0.950264,-0.17848054,6,5923,5.923
Walking,1.58E+12,-0.09512482,0.950264,-0.17848054,4,5927,5.927
Walking,1.58E+12,-0.010787964,0.9384964,-0.038246155,10,5937,5.937
Walking,1.58E+12,-0.010787964,0.9384964,-0.038246155,5,5942,5.942
Walking,1.58E+12,-0.010787964,0.9384964,-0.038246155,4,5946,5.946
Walking,1.58E+12,-0.051974487,0.83062285,0.081394956,31,5977,5.977
Walking,1.58E+12,-0.051974487,0.83062285,0.081394956,3,5980,5.98
Walking,1.58E+12,-0.051974487,0.83062285,0.081394956,4,5984,5.984
Walking,1.58E+12,-0.12552491,0.7923767,-0.002941895,12,5996,5.996
Walking,1.58E+12,-0.12552491,0.7923767,-0.002941895,3,5999,5.999
Walking,1.58E+12,-0.12552491,0.7923767,-0.002941895,3,6002,6.002
Walking,1.58E+12,-0.1863266,0.85415953,-0.048052978,32,6034,6.034
Walking,1.58E+12,-0.1863266,0.85415953,-0.048052978,4,6038,6.038
Walking,1.58E+12,-0.1863266,0.85415953,-0.048052978,4,6042,6.042
Walking,1.58E+12,-0.16278991,0.8924057,0.00098114,14,6056,6.056
Walking,1.58E+12,-0.16278991,0.8924057,0.00098114,5,6061,6.061
Walking,1.58E+12,-0.16278991,0.8924057,0.00098114,6,6067,6.067
Walking,1.58E+12,-0.100027464,0.8835785,0.02745819,26,6093,6.093
Walking,1.58E+12,-0.100027464,0.8835785,0.02745819,6,6099,6.099
Walking,1.58E+12,-0.100027464,0.8835785,0.02745819,6,6105,6.105
Walking,1.58E+12,-0.078453064,0.87671506,0.050013732,7,6112,6.112
Walking,1.58E+12,-0.078453064,0.87671506,0.050013732,5,6117,6.117
Walking,1.58E+12,-0.078453064,0.87671506,0.050013732,3,6120,6.12
Walking,1.58E+12,-0.084336855,0.89044344,0.045111082,14,6134,6.134
Walking,1.58E+12,-0.084336855,0.89044344,0.045111082,3,6137,6.137
Walking,1.58E+12,-0.084336855,0.89044344,0.045111082,4,6141,6.141
Walking,1.58E+12,-0.10493164,0.93163145,0.055897523,2,6143,6.143
Walking,1.58E+12,-0.10493164,0.93163145,0.055897523,4,6147,6.147
Walking,1.58E+12,-0.10493164,0.93163145,0.055897523,3,6150,6.15
Walking,1.58E+12,-0.1863266,0.9816452,0.06374359,24,6174,6.174
Walking,1.58E+12,-0.1863266,0.9816452,0.06374359,3,6177,6.177
Walking,1.58E+12,-0.1863266,0.9816452,0.06374359,3,6180,6.18
Walking,1.58E+12,-0.22947541,0.99145204,0.07453003,15,6195,6.195
Walking,1.58E+12,-0.22947541,0.99145204,0.07453003,3,6198,6.198
Walking,1.58E+12,-0.22947541,0.99145204,0.07453003,4,6202,6.202
Walking,1.58E+12,-0.30792847,1.0718673,0.050013732,31,6233,6.233
Walking,1.58E+12,-0.30792847,1.0718673,0.050013732,5,6238,6.238
Walking,1.58E+12,-0.30792847,1.0718673,0.050013732,3,6241,6.241
Walking,1.58E+12,-0.3510788,1.0895188,0.03432312,11,6252,6.252
Walking,1.58E+12,-0.3510788,1.0895188,0.03432312,4,6256,6.256
Walking,1.58E+12,-0.3510788,1.0895188,0.03432312,4,6260,6.26
Walking,1.58E+12,-0.41678315,1.1395324,0.056878664,14,6274,6.274
Walking,1.58E+12,-0.41678315,1.1395324,0.056878664,5,6279,6.279
Walking,1.58E+12,-0.41678315,1.1395324,0.056878664,3,6282,6.282
Walking,1.58E+12,-0.32754213,1.2748642,0.04118805,31,6313,6.313
Walking,1.58E+12,-0.32754213,1.2748642,0.04118805,7,6320,6.32
Walking,1.58E+12,-0.32754213,1.2748642,0.04118805,6,6326,6.326
Walking,1.58E+12,-0.17455903,1.2375991,-0.044129945,7,6333,6.333
Walking,1.58E+12,-0.17455903,1.2375991,-0.044129945,5,6338,6.338
Walking,1.58E+12,-0.17455903,1.2375991,-0.044129945,3,6341,6.341
Walking,1.58E+12,-0.099047855,1.1091324,-0.044129945,11,6352,6.352
Walking,1.58E+12,-0.099047855,1.1091324,-0.044129945,3,6355,6.355
Walking,1.58E+12,-0.099047855,1.1091324,-0.044129945,4,6359,6.359
Walking,1.58E+12,-0.13337097,1.1787598,-0.08041382,33,6392,6.392
Walking,1.58E+12,-0.13337097,1.1787598,-0.08041382,7,6399,6.399
Walking,1.58E+12,-0.13337097,1.1787598,-0.08041382,3,6402,6.402
Walking,1.58E+12,-0.011767578,1.295459,-0.16671295,9,6411,6.411
Walking,1.58E+12,-0.011767578,1.295459,-0.16671295,4,6415,6.415
Walking,1.58E+12,-0.011767578,1.295459,-0.16671295,4,6419,6.419
Walking,1.58E+12,0.22261047,1.3238983,-0.13140869,32,6451,6.451
Walking,1.58E+12,0.22261047,1.3238983,-0.13140869,4,6455,6.455
Walking,1.58E+12,0.22261047,1.3238983,-0.13140869,6,6461,6.461
Walking,1.58E+12,0.14415741,1.210141,-0.052955627,9,6470,6.47
Walking,1.58E+12,0.14415741,1.210141,-0.052955627,7,6477,6.477
Walking,1.58E+12,0.14415741,1.210141,-0.052955627,6,6483,6.483
Walking,1.58E+12,-0.084336855,1.1542435,-0.043148804,11,6494,6.494
Walking,1.58E+12,-0.084336855,1.1542435,-0.043148804,4,6498,6.498
Walking,1.58E+12,-0.084336855,1.1542435,-0.043148804,4,6502,6.502
Walking,1.58E+12,-0.21084289,0.92182463,-0.043148804,28,6530,6.53
Walking,1.58E+12,-0.21084289,0.92182463,-0.043148804,8,6538,6.538
Walking,1.58E+12,-0.21084289,0.92182463,-0.043148804,5,6543,6.543
Walking,1.58E+12,-0.16278991,0.80316466,0.00784607,7,6550,6.55
Walking,1.58E+12,-0.16278991,0.80316466,0.00784607,5,6555,6.555
Walking,1.58E+12,-0.16278991,0.80316466,0.00784607,3,6558,6.558
Walking,1.58E+12,-0.11277618,0.68352354,-0.026478577,32,6590,6.59
Walking,1.58E+12,-0.11277618,0.68352354,-0.026478577,3,6593,6.593
Walking,1.58E+12,-0.11277618,0.68352354,-0.026478577,6,6599,6.599
Walking,1.58E+12,-0.09512482,0.6433166,-0.010787964,9,6608,6.608
Walking,1.58E+12,-0.09512482,0.6433166,-0.010787964,6,6614,6.614
Walking,1.58E+12,-0.09512482,0.6433166,-0.010787964,4,6618,6.618
Walking,1.58E+12,-0.06178131,0.64233553,0.038246155,11,6629,6.629
Walking,1.58E+12,-0.06178131,0.64233553,0.038246155,4,6633,6.633
Walking,1.58E+12,-0.06178131,0.64233553,0.038246155,4,6637,6.637
Walking,1.58E+12,-0.04216919,0.6482193,0.087278746,12,6649,6.649
Walking,1.58E+12,-0.04216919,0.6482193,0.087278746,4,6653,6.653
Walking,1.58E+12,-0.04216919,0.6482193,0.087278746,4,6657,6.657
Walking,1.58E+12,-0.047071837,0.65900725,0.14121552,12,6669,6.669
Walking,1.58E+12,-0.047071837,0.65900725,0.14121552,4,6673,6.673
Walking,1.58E+12,-0.047071837,0.65900725,0.14121552,5,6678,6.678
Walking,1.58E+12,-0.058839418,0.6805817,0.20397797,31,6709,6.709
Walking,1.58E+12,-0.058839418,0.6805817,0.20397797,4,6713,6.713
Walking,1.58E+12,-0.058839418,0.6805817,0.20397797,5,6718,6.718
Walking,1.58E+12,-0.11375733,0.72569275,0.27850953,4,6722,6.722
Walking,1.58E+12,-0.11375733,0.72569275,0.27850953,4,6726,6.726
Walking,1.58E+12,-0.11375733,0.72569275,0.27850953,3,6729,6.729
Walking,1.58E+12,-0.12454376,0.79629976,0.3491165,19,6748,6.748
Walking,1.58E+12,-0.12454376,0.79629976,0.3491165,4,6752,6.752
Walking,1.58E+12,-0.12454376,0.79629976,0.3491165,3,6755,6.755
Walking,1.58E+12,-0.10983429,0.8982895,0.41972503,7,6762,6.762
Walking,1.58E+12,-0.10983429,0.8982895,0.41972503,6,6768,6.768
Walking,1.58E+12,-0.10983429,0.8982895,0.41972503,7,6775,6.775
Walking,1.58E+12,-0.08041382,1.0463699,0.4422806,13,6788,6.788
Walking,1.58E+12,-0.08041382,1.0463699,0.4422806,4,6792,6.792
Walking,1.58E+12,-0.08041382,1.0463699,0.4422806,5,6797,6.797
Walking,1.58E+12,-0.055897523,1.172876,0.4128601,4,6801,6.801
Walking,1.58E+12,-0.055897523,1.172876,0.4128601,4,6805,6.805
Walking,1.58E+12,-0.055897523,1.172876,0.4128601,4,6809,6.809
Walking,1.58E+12,0.048052978,1.2679993,0.42364654,20,6829,6.829
Walking,1.58E+12,0.048052978,1.2679993,0.42364654,2,6831,6.831
Walking,1.58E+12,0.048052978,1.2679993,0.42364654,3,6834,6.834
Walking,1.58E+12,0.13435058,1.3317429,0.4736618,13,6847,6.847
Walking,1.58E+12,0.13435058,1.3317429,0.4736618,3,6850,6.85
Walking,1.58E+12,0.13435058,1.3317429,0.4736618,4,6854,6.854
Walking,1.58E+12,0.19221039,1.4670746,0.32852325,33,6887,6.887
Walking,1.58E+12,0.19221039,1.4670746,0.32852325,5,6892,6.892
Walking,1.58E+12,0.19221039,1.4670746,0.32852325,4,6896,6.896
Walking,1.58E+12,0.025497437,1.3680283,-0.11375733,9,6905,6.905
Walking,1.58E+12,0.025497437,1.3680283,-0.11375733,4,6909,6.909
Walking,1.58E+12,0.025497437,1.3680283,-0.11375733,4,6913,6.913
Walking,1.58E+12,-0.10296936,1.0777512,-0.3216583,13,6926,6.926
Walking,1.58E+12,-0.10296936,1.0777512,-0.3216583,4,6930,6.93
Walking,1.58E+12,-0.10296936,1.0777512,-0.3216583,4,6934,6.934
Walking,1.58E+12,-0.15788727,0.7913971,-0.32852325,31,6965,6.965
Walking,1.58E+12,-0.15788727,0.7913971,-0.32852325,6,6971,6.971
Walking,1.58E+12,-0.15788727,0.7913971,-0.32852325,6,6977,6.977
Walking,1.58E+12,-0.06766663,0.86690825,-0.24810791,8,6985,6.985
Walking,1.58E+12,-0.06766663,0.86690825,-0.24810791,6,6991,6.991
Walking,1.58E+12,-0.06766663,0.86690825,-0.24810791,6,6997,6.997
Walking,1.58E+12,-0.13827363,1.0012589,-0.1284668,31,7028,7.028
Walking,1.58E+12,-0.13827363,1.0012589,-0.1284668,6,7034,7.034
Walking,1.58E+12,-0.13827363,1.0012589,-0.1284668,6,7040,7.04
Walking,1.58E+12,-0.078453064,0.94045717,-0.05491791,9,7049,7.049
Walking,1.58E+12,-0.078453064,0.94045717,-0.05491791,7,7056,7.056
Walking,1.58E+12,-0.078453064,0.94045717,-0.05491791,4,7060,7.06
Walking,1.58E+12,-0.048052978,0.8384689,0.005883789,26,7086,7.086
Walking,1.58E+12,-0.048052978,0.8384689,0.005883789,7,7093,7.093
Walking,1.58E+12,-0.048052978,0.8384689,0.005883789,7,7100,7.1
Walking,1.58E+12,-0.09120178,0.83650666,-0.028439332,9,7109,7.109
Walking,1.58E+12,-0.09120178,0.83650666,-0.028439332,6,7115,7.115
Walking,1.58E+12,-0.09120178,0.83650666,-0.028439332,5,7120,7.12
Walking,1.58E+12,-0.105911255,0.8492554,-0.059820555,6,7126,7.126
Walking,1.58E+12,-0.105911255,0.8492554,-0.059820555,4,7130,7.13
Walking,1.58E+12,-0.105911255,0.8492554,-0.059820555,4,7134,7.134
Walking,1.58E+12,-0.121601865,0.864946,0.013729858,31,7165,7.165
Walking,1.58E+12,-0.121601865,0.864946,0.013729858,5,7170,7.17
Walking,1.58E+12,-0.121601865,0.864946,0.013729858,7,7177,7.177
Walking,1.58E+12,-0.11277618,0.8482758,-0.008825684,8,7185,7.185
Walking,1.58E+12,-0.11277618,0.8482758,-0.008825684,6,7191,7.191
Walking,1.58E+12,-0.11277618,0.8482758,-0.008825684,6,7197,7.197
Walking,1.58E+12,-0.099047855,0.86298525,-0.032362364,6,7203,7.203
Walking,1.58E+12,-0.099047855,0.86298525,-0.032362364,2,7205,7.205
Walking,1.58E+12,-0.099047855,0.86298525,-0.032362364,3,7208,7.208
Walking,1.58E+12,-0.050013732,0.8825989,-0.031381227,17,7225,7.225
Walking,1.58E+12,-0.050013732,0.8825989,-0.031381227,3,7228,7.228
Walking,1.58E+12,-0.050013732,0.8825989,-0.031381227,4,7232,7.232
Walking,1.58E+12,-0.020593261,0.8924057,-0.001960754,30,7262,7.262
Walking,1.58E+12,-0.020593261,0.8924057,-0.001960754,3,7265,7.265
Walking,1.58E+12,-0.020593261,0.8924057,-0.001960754,4,7269,7.269
Walking,1.58E+12,-0.045111082,0.93751526,0.04903259,4,7273,7.273
Walking,1.58E+12,-0.045111082,0.93751526,0.04903259,4,7277,7.277
Walking,1.58E+12,-0.045111082,0.93751526,0.04903259,3,7280,7.28
Walking,1.58E+12,-0.14121552,1.0051819,0.055897523,5,7285,7.285
Walking,1.58E+12,-0.14121552,1.0051819,0.055897523,4,7289,7.289
Walking,1.58E+12,-0.14121552,1.0051819,0.055897523,3,7292,7.292
Walking,1.58E+12,-0.2471283,1.0522537,0.047071837,30,7322,7.322
Walking,1.58E+12,-0.2471283,1.0522537,0.047071837,3,7325,7.325
Walking,1.58E+12,-0.2471283,1.0522537,0.047071837,3,7328,7.328
Walking,1.58E+12,-0.3020447,1.083635,0.07453003,15,7343,7.343
Walking,1.58E+12,-0.3020447,1.083635,0.07453003,3,7346,7.346
Walking,1.58E+12,-0.3020447,1.083635,0.07453003,3,7349,7.349
Walking,1.58E+12,-0.51877135,1.114035,0.062762454,33,7382,7.382
Walking,1.58E+12,-0.51877135,1.114035,0.062762454,4,7386,7.386
Walking,1.58E+12,-0.51877135,1.114035,0.062762454,8,7394,7.394
Walking,1.58E+12,-0.5374039,1.1875855,0.11081543,7,7401,7.401
Walking,1.58E+12,-0.5374039,1.1875855,0.11081543,4,7405,7.405
Walking,1.58E+12,-0.5374039,1.1875855,0.11081543,4,7409,7.409
Walking,1.58E+12,-0.45993194,1.2836899,0.06374359,12,7421,7.421
Walking,1.58E+12,-0.45993194,1.2836899,0.06374359,3,7424,7.424
Walking,1.58E+12,-0.45993194,1.2836899,0.06374359,3,7427,7.427
Walking,1.58E+12,-0.13140869,1.0914795,-0.11179657,33,7460,7.46
Walking,1.58E+12,-0.13140869,1.0914795,-0.11179657,6,7466,7.466
Walking,1.58E+12,-0.13140869,1.0914795,-0.11179657,7,7473,7.473
Walking,1.58E+12,-0.11669922,1.028717,-0.06374359,8,7481,7.481
Walking,1.58E+12,-0.11669922,1.028717,-0.06374359,6,7487,7.487
Walking,1.58E+12,-0.11669922,1.028717,-0.06374359,6,7493,7.493
Walking,1.58E+12,-0.121601865,1.1611068,-0.078453064,7,7500,7.5
Walking,1.58E+12,-0.121601865,1.1611068,-0.078453064,3,7503,7.503
Walking,1.58E+12,-0.121601865,1.1611068,-0.078453064,4,7507,7.507
Walking,1.58E+12,0,1.3013427,-0.1470993,14,7521,7.521
Walking,1.58E+12,0,1.3013427,-0.1470993,3,7524,7.524
Walking,1.58E+12,0,1.3013427,-0.1470993,3,7527,7.527
Walking,1.58E+12,0.2539917,1.3288009,-0.1892685,33,7560,7.56
Walking,1.58E+12,0.2539917,1.3288009,-0.1892685,4,7564,7.564
Walking,1.58E+12,0.2539917,1.3288009,-0.1892685,4,7568,7.568
Walking,1.58E+12,0.22261047,1.2209275,-0.14023438,12,7580,7.58
Walking,1.58E+12,0.22261047,1.2209275,-0.14023438,4,7584,7.584
Walking,1.58E+12,0.22261047,1.2209275,-0.14023438,3,7587,7.587
Walking,1.58E+12,-0.04216919,1.1091324,-0.04216919,32,7619,7.619
Walking,1.58E+12,-0.04216919,1.1091324,-0.04216919,6,7625,7.625
Walking,1.58E+12,-0.04216919,1.1091324,-0.04216919,7,7632,7.632
Walking,1.58E+12,-0.100027464,0.99145204,-0.019613648,7,7639,7.639
Walking,1.58E+12,-0.100027464,0.99145204,-0.019613648,7,7646,7.646
Walking,1.58E+12,-0.100027464,0.99145204,-0.019613648,6,7652,7.652
Walking,1.58E+12,-0.081394956,0.7609955,0.002941895,28,7680,7.68
Walking,1.58E+12,-0.081394956,0.7609955,0.002941895,6,7686,7.686
Walking,1.58E+12,-0.081394956,0.7609955,0.002941895,7,7693,7.693
Walking,1.58E+12,-0.10885315,0.71294403,-0.010787964,8,7701,7.701
Walking,1.58E+12,-0.10885315,0.71294403,-0.010787964,5,7706,7.706
Walking,1.58E+12,-0.10885315,0.71294403,-0.010787964,6,7712,7.712
Walking,1.58E+12,-0.1284668,0.63449097,0.019613648,26,7738,7.738
Walking,1.58E+12,-0.1284668,0.63449097,0.019613648,2,7740,7.74
Walking,1.58E+12,-0.1284668,0.63449097,0.019613648,3,7743,7.743
Walking,1.58E+12,-0.08041382,0.61977994,0.04118805,15,7758,7.758
Walking,1.58E+12,-0.08041382,0.61977994,0.04118805,6,7764,7.764
Walking,1.58E+12,-0.08041382,0.61977994,0.04118805,4,7768,7.768
Walking,1.58E+12,-0.07060852,0.63547057,0.087278746,9,7777,7.777
Walking,1.58E+12,-0.07060852,0.63547057,0.087278746,5,7782,7.782
Walking,1.58E+12,-0.07060852,0.63547057,0.087278746,3,7785,7.785
Walking,1.58E+12,-0.08041382,0.6746979,0.16769409,13,7798,7.798
Walking,1.58E+12,-0.08041382,0.6746979,0.16769409,4,7802,7.802
Walking,1.58E+12,-0.08041382,0.6746979,0.16769409,4,7806,7.806
Walking,1.58E+12,-0.087278746,0.7678604,0.31087035,31,7837,7.837
Walking,1.58E+12,-0.087278746,0.7678604,0.31087035,4,7841,7.841
Walking,1.58E+12,-0.087278746,0.7678604,0.31087035,5,7846,7.846
Walking,1.58E+12,-0.21084289,0.83062285,0.35598144,10,7856,7.856
Walking,1.58E+12,-0.21084289,0.83062285,0.35598144,5,7861,7.861
Walking,1.58E+12,-0.21084289,0.83062285,0.35598144,4,7865,7.865
Walking,1.58E+12,-0.07453003,0.9855682,0.378537,12,7877,7.877
Walking,1.58E+12,-0.07453003,0.9855682,0.378537,4,7881,7.881
Walking,1.58E+12,-0.07453003,0.9855682,0.378537,4,7885,7.885
Walking,1.58E+12,-0.043148804,1.2552506,0.34127197,31,7916,7.916
Walking,1.58E+12,-0.043148804,1.2552506,0.34127197,6,7922,7.922
Walking,1.58E+12,-0.043148804,1.2552506,0.34127197,8,7930,7.93
Walking,1.58E+12,-0.037265014,1.2268112,0.40011138,8,7938,7.938
Walking,1.58E+12,-0.037265014,1.2268112,0.40011138,4,7942,7.942
Walking,1.58E+12,-0.037265014,1.2268112,0.40011138,5,7947,7.947
Walking,1.58E+12,0.12258301,1.1777786,0.51779175,29,7976,7.976
Walking,1.58E+12,0.12258301,1.1777786,0.51779175,12,7988,7.988
Walking,1.58E+12,0.12258301,1.1777786,0.51779175,7,7995,7.995
Walking,1.58E+12,0.1588684,1.2944778,0.49719697,6,8001,8.001
Walking,1.58E+12,0.1588684,1.2944778,0.49719697,4,8005,8.005
Walking,1.58E+12,0.1588684,1.2944778,0.49719697,4,8009,8.009
Walking,1.58E+12,0.039227296,1.4043121,-0.105911255,26,8035,8.035
Walking,1.58E+12,0.039227296,1.4043121,-0.105911255,4,8039,8.039
Walking,1.58E+12,0.039227296,1.4043121,-0.105911255,5,8044,8.044
Walking,1.58E+12,-0.037265014,1.3562591,-0.3667694,12,8056,8.056
Walking,1.58E+12,-0.037265014,1.3562591,-0.3667694,3,8059,8.059
Walking,1.58E+12,-0.037265014,1.3562591,-0.3667694,6,8065,8.065
Walking,1.58E+12,-0.060801696,0.82768095,-0.25007018,32,8097,8.097
Walking,1.58E+12,-0.060801696,0.82768095,-0.25007018,6,8103,8.103
Walking,1.58E+12,-0.060801696,0.82768095,-0.25007018,7,8110,8.11
Walking,1.58E+12,-0.05491791,0.7276535,-0.2265335,8,8118,8.118
