activity,timeStamp,x,y,z,,,
Walking,1.58E+12,0.35892335,1.3621445,-0.1588684,9,,
Walking,1.58E+12,0.090220645,1.1748368,0.060801696,32,,
Walking,1.58E+12,0.011767578,1.0208725,0.05393677,18,,
Walking,1.58E+12,-0.006864929,0.86396635,0.043148804,20,,
Walking,1.58E+12,0.03530426,0.73942107,0.05393677,19,,
Walking,1.58E+12,0.037265014,0.63154906,0.011767578,20,,
Walking,1.58E+12,0.008825684,0.5472107,-0.02745819,22,,
Walking,1.58E+12,0.028439332,0.52857816,0.036283873,39,,
Walking,1.58E+12,0.04118805,0.57467043,0.09806671,18,,
Walking,1.58E+12,0.11081543,0.69627225,0.3667694,40,,
Walking,1.58E+12,0.1833847,0.79041594,0.415802,22,,
Walking,1.58E+12,0.2843933,1.2836899,0.5413269,37,,
Walking,1.58E+12,0.2814514,1.3533173,0.5334824,20,,
Walking,1.58E+12,0.15690613,1.0865768,0.549173,40,,
Walking,1.58E+12,0.18730775,1.1807206,0.5138687,20,,
Walking,1.58E+12,0.20005493,1.3238983,0.25987548,20,,
Walking,1.58E+12,0.26772156,1.3846985,-0.3491165,40,,
Walking,1.58E+12,0.12748718,1.0346024,-0.13042907,19,,
Walking,1.58E+12,0.06668548,0.83552706,-0.059820555,20,,
Walking,1.58E+12,-0.055897523,0.84042966,-0.32754213,19,,
Walking,1.58E+12,-0.06864624,1.1130555,-0.15592499,40,,
Walking,1.58E+12,0.026478577,1.0218537,0.120622255,20,,
Walking,1.58E+12,0.16573182,0.7031372,0.017651368,39,,
Walking,1.58E+12,0.15396424,0.6639099,-0.07355042,20,,
Walking,1.58E+12,0.07453003,0.7482468,-0.11081543,20,,
Walking,1.58E+12,0.03432312,0.8580826,-0.028439332,19,,
Walking,1.58E+12,0.018632507,0.9022125,0.08531799,20,,
Walking,1.58E+12,0.026478577,0.86004335,0.11964111,21,,
Walking,1.58E+12,-0.02942047,0.906134,0.094143674,40,,
Walking,1.58E+12,-0.025497437,0.99439394,0.1470993,19,,
Walking,1.58E+12,-0.021574402,1.0757889,0.14906159,20,,
Walking,1.58E+12,-0.006864929,1.1532624,0.22457275,20,,
Walking,1.58E+12,-0.26772156,1.2150437,0.13337097,39,,
Walking,1.58E+12,-0.26379853,1.3013427,0.07747193,20,,
Walking,1.58E+12,-0.07355042,1.2248504,-0.15788727,39,,
Walking,1.58E+12,0.02942047,1.1003067,-0.19417115,20,,
Walking,1.58E+12,0.17455903,1.1258042,-0.047071837,20,,
Walking,1.58E+12,0.3216583,1.3415496,-0.24418488,40,,
Walking,1.58E+12,0.41384125,1.3111496,-0.29223785,19,,
Walking,1.58E+12,0.32754213,1.2179855,-0.24908905,20,,
Walking,1.58E+12,0.0823761,1.1101135,0.050013732,40,,
Walking,1.58E+12,0.002941895,0.9992981,0.021574402,19,,
Walking,1.58E+12,-0.008825684,0.8659271,0.024516296,21,,
Walking,1.58E+12,0.005883789,0.6756775,0.015690614,40,,
Walking,1.58E+12,-0.008825684,0.61193544,0.002941895,18,,
Walking,1.58E+12,-0.12454376,0.5364243,0.018632507,40,,
Walking,1.58E+12,-0.028439332,0.5540756,0.065704346,19,,
Walking,1.58E+12,0.044129945,0.7011749,0.3510788,40,,
Walking,1.58E+12,0.10100861,0.8472946,0.45110625,20,,
Walking,1.58E+12,0.16082916,1.0444076,0.5030807,22,,
Walking,1.58E+12,0.29517975,1.2974198,0.5256363,22,,
Walking,1.58E+12,0.3383301,1.3238983,0.5629013,16,,
Walking,1.58E+12,0.14415741,1.0816742,0.51779175,39,,
Walking,1.58E+12,0.1892685,1.2493668,0.4618927,20,,
Walking,1.58E+12,0.21966858,1.3945053,0.08335724,19,,
Walking,1.58E+12,0.28243104,1.4798234,-0.35402068,21,,
Walking,1.58E+12,0.06472321,0.95418704,-0.100027464,39,,
Walking,1.58E+12,0.009806824,0.8080673,-0.14219666,21,,
Walking,1.58E+12,-0.081394956,0.8521973,-0.3393097,39,,
Walking,1.58E+12,-0.094143674,1.0414658,-0.30400544,6,,
Walking,1.58E+12,0.03432312,0.9973358,0.121601865,33,,
Walking,1.58E+12,0.11081543,0.83356476,0.09120178,20,,
Walking,1.58E+12,0.13631287,0.69921416,-0.001960754,21,,
Walking,1.58E+12,0.114738464,0.6746979,-0.101989746,20,,
Walking,1.58E+12,0.084336855,0.7678604,-0.12552491,24,,
Walking,1.58E+12,0.059820555,0.86298525,0.03334198,34,,
Walking,1.58E+12,0.08041382,0.8217972,0.008825684,21,,
Walking,1.58E+12,0.10983429,0.8453339,0.014709473,18,,
Walking,1.58E+12,0.07649231,0.9620331,0.09806671,21,,
Walking,1.58E+12,0.022555541,1.0551956,0.14415741,18,,
Walking,1.58E+12,-0.00784607,1.1032486,0.07453003,21,,
Walking,1.58E+12,-0.20495911,1.2287735,0.20005493,39,,
Walking,1.58E+12,-0.29910278,1.2552506,0.16965485,20,,
Walking,1.58E+12,-0.31381226,1.2503479,0.12748718,19,,
Walking,1.58E+12,-0.19417115,1.2405411,0.0578598,20,,
Walking,1.58E+12,0.015690614,1.0385239,-0.07551117,40,,
Walking,1.58E+12,0.05491791,1.1228607,0.039227296,19,,
Walking,1.58E+12,0.1500412,1.407254,-0.25007018,40,,
Walking,1.58E+12,0.34813538,1.3886216,-0.2726242,20,,
Walking,1.58E+12,0.3726532,1.277806,-0.2324173,19,,
Walking,1.58E+12,0.35303956,1.2013153,0.030400086,21,,
Walking,1.58E+12,0.039227296,1.0081238,-0.004902649,39,,
Walking,1.58E+12,-0.04118805,0.8708313,-0.009806824,21,,
Walking,1.58E+12,-0.04903259,0.7668808,0.03432312,19,,
Walking,1.58E+12,-0.0823761,0.62860566,-0.028439332,39,,
Walking,1.58E+12,-0.06472321,0.57270813,-0.050013732,20,,
Walking,1.58E+12,-0.005883789,0.52759856,-0.056878664,19,,
Walking,1.58E+12,0.0578598,0.5374039,0.020593261,21,,
Walking,1.58E+12,0.099047855,0.6060516,0.21672669,20,,
Walking,1.58E+12,0.18730775,0.84239197,0.43835753,39,,
Walking,1.58E+12,0.24908905,1.0591186,0.51582944,20,,
Walking,1.58E+12,0.32852325,1.3209565,0.49033204,39,,
Walking,1.58E+12,0.14513855,1.1807206,0.5540756,20,,
Walking,1.58E+12,0.06374359,1.0198914,0.5991867,20,,
Walking,1.58E+12,-0.005883789,1.0973648,0.63547057,19,,
Walking,1.58E+12,0.0578598,1.1846435,0.043148804,21,,
Walking,1.58E+12,0.32558137,1.5945618,-0.36774904,39,,
Walking,1.58E+12,0.11081543,1.1571853,-0.0823761,20,,
Walking,1.58E+12,0.1039505,0.82277834,-0.04118805,20,,
Walking,1.58E+12,-0.03334198,0.77570647,-0.31283265,19,,
Walking,1.58E+12,-0.06962738,1.0944229,-0.19515228,41,,
Walking,1.58E+12,0.0823761,0.9836075,0.047071837,19,,
Walking,1.58E+12,0.1892685,0.7001953,0.047071837,40,,
Walking,1.58E+12,0.12944794,0.6482193,-0.05491791,19,,
Walking,1.58E+12,0.065704346,0.7217697,-0.10787354,22,,
Walking,1.58E+12,0.013729858,0.86004335,-0.048052978,37,,
Walking,1.58E+12,0.00098114,0.92672884,0.0823761,9,,
Walking,1.58E+12,0.051974487,0.8286621,0.065704346,32,,
Walking,1.58E+12,0.08629914,0.912999,0.105911255,18,,
Walking,1.58E+12,0.056878664,1.1150162,0.10787354,40,,
Walking,1.58E+12,-0.003923035,1.1836624,0.16965485,20,,
Walking,1.58E+12,-0.21868896,1.2268112,0.13140869,19,,
Walking,1.58E+12,-0.32263947,1.2356384,0.094143674,21,,
Walking,1.58E+12,-0.2530121,1.2660385,0.094143674,20,,
Walking,1.58E+12,-0.015690614,1.158165,-0.08924103,39,,
Walking,1.58E+12,0.06178131,1.0326401,-0.121601865,22,,
Walking,1.58E+12,0.14808044,1.3082078,-0.052955627,38,,
Walking,1.58E+12,0.34127197,1.455307,-0.23339844,19,,
Walking,1.58E+12,0.41678315,1.4288285,-0.29910278,21,,
Walking,1.58E+12,0.38147888,1.3278198,-0.17750092,19,,
Walking,1.58E+12,0.11964111,1.1297257,0.05491791,39,,
Walking,1.58E+12,-0.006864929,0.9532059,-0.023536682,21,,
Walking,1.58E+12,-0.015690614,0.7609955,-0.019613648,21,,
Walking,1.58E+12,0.037265014,0.59526366,0.032362364,38,,
Walking,1.58E+12,-0.050013732,0.571727,0.021574402,19,,
Walking,1.58E+12,-0.121601865,0.5570175,-0.005883789,20,,
Walking,1.58E+12,-0.078453064,0.55505675,-0.026478577,20,,
Walking,1.58E+12,0.023536682,0.58251494,0.07551117,21,,
Walking,1.58E+12,0.10885315,0.6845047,0.28733522,19,,
Walking,1.58E+12,0.21770783,0.78747404,0.42168579,20,,
Walking,1.58E+12,0.21084289,0.9012314,0.5030807,40,,
Walking,1.58E+12,0.16671295,1.0885376,0.5030807,5,,
Walking,1.58E+12,0.19319153,1.2630966,0.52857816,33,,
Walking,1.58E+12,0.17357787,1.1277649,0.5462311,20,,
Walking,1.58E+12,0.2265335,1.1012863,0.56780547,20,,
Walking,1.58E+12,0.2265335,1.2630966,0.4560089,39,,
Walking,1.58E+12,0.23535919,1.4052932,-0.13631287,6,,
Walking,1.58E+12,0.20594025,1.1640488,-0.25007018,34,,
Walking,1.58E+12,0.09806671,0.916922,0.028439332,20,,
Walking,1.58E+12,-0.002941895,0.83650666,-0.20888214,19,,
Walking,1.58E+12,-0.12748718,1.0522537,-0.27752838,40,,
Walking,1.58E+12,-0.015690614,1.0120468,0.081394956,20,,
Walking,1.58E+12,0.071588136,0.88455963,0.23045655,19,,
Walking,1.58E+12,0.11669922,0.7511902,0.101989746,21,,
Walking,1.58E+12,0.101989746,0.709021,-0.06374359,41,,
Walking,1.58E+12,0.065704346,0.79041594,0.00098114,19,,
Walking,1.58E+12,0.04216919,0.8482758,0.13631287,38,,
Walking,1.58E+12,0.004902649,0.8384689,0.1500412,8,,
Walking,1.58E+12,-0.022555541,0.9139801,0.071588136,32,,
Walking,1.58E+12,0.003923035,1.0247955,0.10983429,21,,
Walking,1.58E+12,0.011767578,1.19543,0.14513855,40,,
Walking,1.58E+12,-0.15396424,1.1964111,0.084336855,18,,
Walking,1.58E+12,-0.31381226,1.2071991,0.08825989,20,,
Walking,1.58E+12,-0.18142243,1.3435104,-0.04118805,40,,
Walking,1.58E+12,-0.08335724,1.2336762,-0.17357787,19,,
Walking,1.58E+12,0.050013732,1.1091324,-0.20691986,20,,
Walking,1.58E+12,0.25203094,1.1238419,-0.02745819,20,,
Walking,1.58E+12,0.3697113,1.2483871,-0.001960754,20,,
Walking,1.58E+12,0.40305328,1.3013427,-0.17259674,39,,
Walking,1.58E+12,0.2843933,1.2336762,-0.07747193,20,,
Walking,1.58E+12,0.081394956,1.0748093,0.06766663,39,,
Walking,1.58E+12,0.016671753,0.8933853,0.06962738,21,,
Walking,1.58E+12,0.017651368,0.78747404,0.0794342,20,,
Walking,1.58E+12,0.05491791,0.6707748,0.07355042,40,,
Walking,1.58E+12,0.058839418,0.6060516,0.04216919,18,,
Walking,1.58E+12,0.028439332,0.5589798,0.019613648,20,,
Walking,1.58E+12,-0.001960754,0.5619217,0.08041382,40,,
Walking,1.58E+12,-0.012748718,0.6060516,0.19319153,21,,
Walking,1.58E+12,0.005883789,0.8374878,0.5099457,38,,
Walking,1.58E+12,0.028439332,1.0267563,0.56388247,20,,
Walking,1.58E+12,0.26477966,1.2856522,0.6021286,20,,
Walking,1.58E+12,0.32361907,1.3572403,0.55211484,19,,
Walking,1.58E+12,0.28047028,1.0591186,0.5354431,40,,
Walking,1.58E+12,0.25104982,1.1738555,0.43835753,19,,
Walking,1.58E+12,0.45993194,1.6681106,-0.57859194,40,,
Walking,1.58E+12,0.24516602,1.4376557,-0.42168579,27,,
Walking,1.58E+12,0.045111082,1.0365632,-0.07355042,32,,
Walking,1.58E+12,0.03334198,0.7913971,-0.13435058,6,,
Walking,1.58E+12,-0.12258301,0.9845871,-0.31283265,34,,
Walking,1.58E+12,-0.031381227,1.0767701,-0.08531799,20,,
Walking,1.58E+12,0.094143674,0.96399385,0.11081543,20,,
Walking,1.58E+12,0.21378478,0.667833,-0.02942047,40,,
Walking,1.58E+12,0.16082916,0.69627225,-0.11081543,19,,
Walking,1.58E+12,0.06178131,0.78649294,-0.058839418,22,,
Walking,1.58E+12,-0.02942047,0.8443527,0.10296936,38,,
Walking,1.58E+12,-0.015690614,0.85710144,0.11865997,19,,
Walking,1.58E+12,-0.03334198,0.93359375,0.12748718,22,,
Walking,1.58E+12,-0.005883789,1.0600983,0.12650605,39,,
Walking,1.58E+12,-0.03334198,1.1444366,0.19024964,18,,
Walking,1.58E+12,-0.1892685,1.1866043,0.15200348,21,,
Walking,1.58E+12,-0.23634033,1.2768265,0.06962738,40,,
Walking,1.58E+12,-0.12552491,1.2856522,-0.038246155,18,,
Walking,1.58E+12,0.051974487,1.0630417,-0.14317779,41,,
Walking,1.58E+12,0.15200348,1.1817017,0.015690614,18,,
Walking,1.58E+12,0.1588684,1.3376267,-0.117680356,21,,
Walking,1.58E+12,0.29420012,1.3866608,-0.18240356,19,,
Walking,1.58E+12,0.39128572,1.3297821,-0.21966858,21,,
Walking,1.58E+12,0.27360535,1.169934,-0.08041382,39,,
Walking,1.58E+12,0.10493164,1.069905,0.058839418,21,,
Walking,1.58E+12,-0.002941895,0.7776672,0.023536682,38,,
Walking,1.58E+12,-0.005883789,0.67960054,0.048052978,20,,
Walking,1.58E+12,-0.008825684,0.6031097,-0.026478577,41,,
Walking,1.58E+12,0.00784607,0.60899353,-0.038246155,19,,
Walking,1.58E+12,0.07060852,0.5844757,0.05491791,39,,
Walking,1.58E+12,0.099047855,0.61880034,0.20691986,24,,
Walking,1.58E+12,0.13827363,0.71392363,0.36480713,16,,
Walking,1.58E+12,0.1529831,0.85023654,0.4560089,19,,
Walking,1.58E+12,0.3393097,1.3405685,0.5776123,40,,
Walking,1.58E+12,0.38049775,1.2993805,0.5844757,21,,
Walking,1.58E+12,0.30106354,1.2356384,0.46581572,38,,
Walking,1.58E+12,0.29910278,1.4788421,0.41972503,21,,
Walking,1.58E+12,0.16965485,1.3013427,-0.39324647,40,,
Walking,1.58E+12,0.0794342,0.9512451,-0.27556762,20,,
Walking,1.58E+12,-0.10493164,0.86396635,-0.330484,39,,
Walking,1.58E+12,-0.10885315,1.0247955,-0.3216583,20,,
Walking,1.58E+12,-0.023536682,1.087558,-0.09120178,19,,
Walking,1.58E+12,0.13925476,0.85023654,0.1470993,40,,
Walking,1.58E+12,0.16965485,0.71588594,0.017651368,19,,
Walking,1.58E+12,0.12944794,0.6639099,-0.0794342,39,,
Walking,1.58E+12,0.062762454,0.742363,-0.10787354,7,,
Walking,1.58E+12,0.014709473,0.8835785,0.015690614,34,,
Walking,1.58E+12,0.05393677,0.8492554,0.06374359,19,,
Walking,1.58E+12,0.078453064,0.8443527,0.052955627,19,,
Walking,1.58E+12,0.016671753,1.087558,0.14415741,41,,
Walking,1.58E+12,0.001960754,1.1258042,0.14317779,19,,
Walking,1.58E+12,-0.011767578,1.1669922,0.18828735,20,,
Walking,1.58E+12,-0.16278991,1.2081788,0.21280365,19,,
Walking,1.58E+12,-0.29910278,1.2444642,0.14906159,24,,
Walking,1.58E+12,-0.2814514,1.2464249,0.09708557,36,,
Walking,1.58E+12,-0.13140869,1.2483871,0.03530426,7,,
Walking,1.58E+12,-0.04216919,1.1385529,-0.0794342,15,,
Walking,1.58E+12,0.1039505,1.0904999,-0.00784607,37,,
Walking,1.58E+12,0.028439332,1.2797683,-0.11669922,20,,
Walking,1.58E+12,0.24222413,1.3925445,-0.22163086,57,,
Walking,1.58E+12,0.44129944,1.2866333,-0.20888214,7,,
Walking,1.58E+12,0.3520584,1.2081788,-0.030400086,18,,
Walking,1.58E+12,0.17161712,1.1022675,0.02942047,37,,
Walking,1.58E+12,0.060801696,0.95811003,-0.023536682,9,,
Walking,1.58E+12,0.021574402,0.73157656,0.038246155,31,,
Walking,1.58E+12,-0.017651368,0.660968,-0.014709473,19,,
Walking,1.58E+12,0.002941895,0.549173,-0.045111082,40,,
Walking,1.58E+12,0.015690614,0.54524994,-0.015690614,19,,
Walking,1.58E+12,0.04216919,0.57859194,0.09316254,22,,
Walking,1.58E+12,0.050994873,0.6472397,0.2530121,18,,
Walking,1.58E+12,0.05393677,0.75315094,0.43247375,41,,
Walking,1.58E+12,0.056878664,0.88750154,0.50602263,11,,
Walking,1.58E+12,0.16082916,1.0993255,0.5658432,28,,
Walking,1.58E+12,0.35303956,1.3111496,0.5570175,10,,
Walking,1.58E+12,0.26968232,1.1052094,0.45404816,29,,
Walking,1.58E+12,0.27066344,1.0346024,0.47856444,19,,
Walking,1.58E+12,0.2843933,1.19543,0.4344345,20,,
Walking,1.58E+12,0.52073365,1.5896575,-0.4256088,40,,
Walking,1.58E+12,0.10885315,1.4043121,-0.32361907,20,,
Walking,1.58E+12,-0.14219666,0.8257202,-0.24908905,40,,
Walking,1.58E+12,-0.14808044,0.8521973,-0.33146515,19,,
Walking,1.58E+12,-0.003923035,1.0591186,-0.05491791,39,,
Walking,1.58E+12,0.11277618,0.9433991,0.08335724,21,,
Walking,1.58E+12,0.17651978,0.78060913,0.08531799,19,,
Walking,1.58E+12,0.10787354,0.6845047,-0.101989746,40,,
Walking,1.58E+12,0.06374359,0.75903475,-0.10885315,21,,
Walking,1.58E+12,0.038246155,0.83552706,-0.05393677,23,,
Walking,1.58E+12,0.038246155,0.87671506,0.09120178,36,,
Walking,1.58E+12,0.038246155,0.9139801,0.11081543,22,,
Walking,1.58E+12,-0.009806824,0.9777237,0.14611968,18,,
Walking,1.58E+12,-0.08335724,1.1375717,0.14906159,39,,
Walking,1.58E+12,-0.100027464,1.172876,0.19417115,19,,
Walking,1.58E+12,-0.20594025,1.206218,0.15200348,20,,
Walking,1.58E+12,-0.23045655,1.2552506,0.14906159,20,,
Walking,1.58E+12,-0.1647522,1.3042847,0.09316254,19,,
Walking,1.58E+12,-0.036283873,1.2356384,-0.005883789,21,,
Walking,1.58E+12,0.009806824,0.98851013,-0.11375733,41,,
Walking,1.58E+12,-0.026478577,1.1983734,-0.0460907,18,,
Walking,1.58E+12,0.33244476,1.4778626,-0.22064972,39,,
Walking,1.58E+12,0.41384125,1.3621445,-0.24614716,19,,
Walking,1.58E+12,0.33244476,1.2307342,-0.1647522,21,,
Walking,1.58E+12,0.03334198,1.035582,0.025497437,39,,
Walking,1.58E+12,-0.00098114,0.91005707,-0.00098114,20,,
Walking,1.58E+12,0.00784607,0.7923767,0.014709473,20,,
Walking,1.58E+12,-0.011767578,0.7100021,-0.003923035,20,,
Walking,1.58E+12,-0.030400086,0.6374329,-0.043148804,22,,
Walking,1.58E+12,-0.00784607,0.5442688,-0.07256927,38,,
Walking,1.58E+12,0.048052978,0.54819185,-0.032362364,19,,
Walking,1.58E+12,0.105911255,0.65214235,0.26477966,39,,
Walking,1.58E+12,0.11669922,0.7776672,0.36382598,20,,
Walking,1.58E+12,0.16671295,0.93947756,0.46679688,20,,
Walking,1.58E+12,0.27066344,1.1434555,0.58251494,20,,
Walking,1.58E+12,0.36480713,1.3258591,0.55113375,20,,
Walking,1.58E+12,0.1647522,1.1836624,0.51582944,39,,
Walking,1.58E+12,0.1833847,1.203276,0.54230803,20,,
Walking,1.58E+12,0.20986176,1.3729309,0.43933868,20,,
Walking,1.58E+12,0.28243104,1.3258591,-0.52465516,39,,
Walking,1.58E+12,0.2530121,1.028717,-0.28243104,23,,
Walking,1.58E+12,-0.003923035,0.92182463,-0.2716446,36,,
Walking,1.58E+12,-0.059820555,1.0247955,-0.39815062,20,,
Walking,1.58E+12,-0.08531799,1.0865768,-0.20397797,19,,
Walking,1.58E+12,-0.012748718,1.0042007,0.06864624,20,,
Walking,1.58E+12,0.10493164,0.7345184,0.03432312,40,,
Walking,1.58E+12,0.11375733,0.667833,-0.0823761,21,,
Walking,1.58E+12,0.121601865,0.7207886,-0.13925476,19,,
Walking,1.58E+12,0.11669922,0.82277834,-0.0794342,20,,
Walking,1.58E+12,0.07649231,0.89730835,0.08041382,39,,
Walking,1.58E+12,0.030400086,0.875734,0.14317779,6,,
Walking,1.58E+12,0.011767578,0.8394486,0.06472321,35,,
Walking,1.58E+12,0.006864929,0.8894638,0.08531799,6,,
Walking,1.58E+12,-0.06178131,1.0983444,0.14415741,34,,
Walking,1.58E+12,-0.04118805,1.1503204,0.19221039,18,,
Walking,1.58E+12,-0.14906159,1.1885666,0.17455903,20,,
Walking,1.58E+12,-0.22555237,1.2150437,0.12258301,39,,
Walking,1.58E+12,-0.21868896,1.2395599,0.100027464,6,,
Walking,1.58E+12,-0.037265014,1.1767975,-0.07256927,34,,
Walking,1.58E+12,0.013729858,1.0434281,-0.18240356,19,,
Walking,1.58E+12,0.023536682,1.291536,-0.08531799,42,,
Walking,1.58E+12,0.23339844,1.4317703,-0.19711304,18,,
Walking,1.58E+12,0.41089934,1.3905838,-0.22849426,19,,
Walking,1.58E+12,0.40109253,1.2758453,-0.18436432,21,,
Walking,1.58E+12,0.30694884,1.2003342,-0.05393677,19,,
Walking,1.58E+12,-0.00098114,0.9590912,-0.03432312,40,,
Walking,1.58E+12,-0.009806824,0.8453339,0.008825684,20,,
Walking,1.58E+12,-0.032362364,0.71980745,-0.004902649,41,,
Walking,1.58E+12,-0.056878664,0.6364517,-0.07551117,18,,
Walking,1.58E+12,-0.07060852,0.5629013,-0.08531799,21,,
Walking,1.58E+12,-0.017651368,0.5256363,-0.001960754,41,,
Walking,1.58E+12,0.062762454,0.5805542,0.11571808,17,,
Walking,1.58E+12,0.081394956,0.69627225,0.28341216,42,,
Walking,1.58E+12,0.10885315,0.831604,0.38442078,11,,
Walking,1.58E+12,0.30792847,1.2121017,0.5570175,27,,
Walking,1.58E+12,0.36578828,1.3582214,0.56486356,19,,
Walking,1.58E+12,0.22947541,1.3150711,0.5070038,20,,
Walking,1.58E+12,0.08629914,1.1424744,0.50602263,19,,
Walking,1.58E+12,0.09316254,1.0512726,0.5442688,20,,
Walking,1.58E+12,0.11865997,1.1336486,0.47856444,20,,
Walking,1.58E+12,0.18044281,1.2130829,-0.09512482,40,,
Walking,1.58E+12,0.49915925,1.5416062,-0.5530945,10,,
Walking,1.58E+12,0.35402068,1.5102249,-0.35402068,29,,
Walking,1.58E+12,0.1833847,1.0277374,0.02942047,17,,
Walking,1.58E+12,0.11669922,0.7119629,0.004902649,6,,
Walking,1.58E+12,-0.2667404,1.0434281,-0.45110625,37,,
Walking,1.58E+12,-0.16278991,1.1846435,-0.11081543,20,,
Walking,1.58E+12,-0.013729858,1.0120468,0.1588684,20,,
Walking,1.58E+12,0.10296936,0.8119904,0.15984802,23,,
Walking,1.58E+12,0.17455903,0.6393936,-0.10787354,36,,
Walking,1.58E+12,0.12650605,0.76295775,-0.13435058,19,,
Walking,1.58E+12,0.07551117,0.88652194,-0.06178131,22,,
Walking,1.58E+12,0.07649231,0.8384689,0.058839418,38,,
Walking,1.58E+12,0.0578598,0.8561203,0.07355042,21,,
Walking,1.58E+12,-0.008825684,0.96399385,0.11669922,19,,
Walking,1.58E+12,-0.09512482,1.0934417,0.12748718,41,,
Walking,1.58E+12,-0.071588136,1.1385529,0.19319153,19,,
Walking,1.58E+12,-0.22751465,1.1797394,0.15690613,26,,
Walking,1.58E+12,-0.2726242,1.2081788,0.11179657,13,,
Walking,1.58E+12,-0.078453064,1.2542709,-0.017651368,40,,
Walking,1.58E+12,0.003923035,1.1503204,-0.12944794,19,,
Walking,1.58E+12,0.17455903,1.1444366,-0.026478577,39,,
Walking,1.58E+12,0.14317779,1.3101685,-0.13337097,20,,
Walking,1.58E+12,0.2902771,1.3964676,-0.23143768,40,,
Walking,1.58E+12,0.4373764,1.3503754,-0.2687027,7,,
Walking,1.58E+12,0.29223785,1.1934693,0.059820555,33,,
Walking,1.58E+12,0.105911255,1.1277649,0.0794342,20,,
Walking,1.58E+12,-0.025497437,0.99145204,0.013729858,38,,
Walking,1.58E+12,-0.04118805,0.83552706,0.021574402,6,,
Walking,1.58E+12,-0.00098114,0.73157656,0.009806824,15,,
Walking,1.58E+12,0.008825684,0.61291504,0.003923035,39,,
Walking,1.58E+12,-0.020593261,0.5834961,0,19,,
Walking,1.58E+12,-0.023536682,0.5589798,0.087278746,40,,
Walking,1.58E+12,-0.00098114,0.5991867,0.23634033,20,,
Walking,1.58E+12,0.11179657,0.78257143,0.47562256,40,,
Walking,1.58E+12,0.17455903,0.9688965,0.51190645,19,,
Walking,1.58E+12,0.35402068,1.3150711,0.5432892,40,,
Walking,1.58E+12,0.26379853,1.2013153,0.5374039,19,,
Walking,1.58E+12,0.3216583,1.3572403,0.4648346,41,,
Walking,1.58E+12,0.293219,1.4955139,0.08041382,19,,
Walking,1.58E+12,0.2657608,1.4435394,-0.38638154,22,,
Walking,1.58E+12,0.047071837,0.9090759,-0.1529831,38,,
Walking,1.58E+12,-0.048052978,0.84337157,-0.20005493,20,,
Walking,1.58E+12,-0.11179657,0.92770845,-0.36873016,20,,
Walking,1.58E+12,0.020593261,1.0581375,-0.039227296,39,,
Walking,1.58E+12,0.09708557,0.9473221,0.1529831,19,,
Walking,1.58E+12,0.15690613,0.8159134,0.1284668,23,,
Walking,1.58E+12,0.06178131,0.72863466,-0.09120178,39,,
Walking,1.58E+12,0.00098114,0.8021835,-0.09316254,17,,
Walking,1.58E+12,-0.021574402,0.8580826,-0.023536682,21,,
Walking,1.58E+12,0.004902649,0.8786758,0.10296936,20,,
Walking,1.58E+12,0.024516296,0.85710144,0.12944794,20,,
Walking,1.58E+12,0.025497437,0.906134,0.1284668,40,,
Walking,1.58E+12,0.014709473,0.9836075,0.13435058,18,,
Walking,1.58E+12,0.017651368,1.0375443,0.13337097,22,,
Walking,1.58E+12,0.019613648,1.1208999,0.19221039,19,,
Walking,1.58E+12,-0.2324173,1.2130829,0.11571808,39,,
Walking,1.58E+12,-0.21280365,1.2375991,0.08825989,19,,
Walking,1.58E+12,-0.12356415,1.2650573,0.032362364,41,,
Walking,1.58E+12,-0.039227296,1.1601273,-0.06668548,7,,
Walking,1.58E+12,-0.00784607,1.1405137,-0.08531799,31,,
Walking,1.58E+12,0.047071837,1.3415496,-0.16082916,20,,
Walking,1.58E+12,0.31675416,1.4347122,-0.23732147,20,,
Walking,1.58E+12,0.4932739,1.3739121,-0.25595397,20,,
Walking,1.58E+12,0.32754213,1.2385803,-0.02942047,40,,
Walking,1.58E+12,0.10787354,1.1748368,0.04118805,19,,
Walking,1.58E+12,-0.015690614,1.0238144,0.021574402,20,,
Walking,1.58E+12,-0.04020691,0.85710144,0.07453003,20,,
Walking,1.58E+12,-0.038246155,0.74628603,0.08629914,20,,
Walking,1.58E+12,-0.06766663,0.5736893,-0.00784607,39,,
Walking,1.58E+12,-0.071588136,0.53838503,-0.019613648,20,,
Walking,1.58E+12,-0.022555541,0.5403458,0.0460907,39,,
Walking,1.58E+12,0.023536682,0.57859194,0.16671295,22,,
Walking,1.58E+12,0.0578598,0.67175597,0.35303956,21,,
Walking,1.58E+12,0.13238983,0.99831694,0.534462,38,,
Walking,1.58E+12,0.207901,1.3003616,0.5619217,19,,
Walking,1.58E+12,0.21672669,1.1934693,0.5403458,39,,
Walking,1.58E+12,0.21476594,1.1012863,0.51877135,20,,
Walking,1.58E+12,0.28243104,1.4082352,0.21672669,39,,
Walking,1.58E+12,0.34421387,1.4494232,-0.35598144,19,,
Walking,1.58E+12,0.26085663,1.2415222,-0.38442078,21,,
Walking,1.58E+12,0.07256927,1.0189117,-0.15200348,21,,
Walking,1.58E+12,-0.14611968,0.94045717,-0.38049775,38,,
Walking,1.58E+12,-0.13337097,1.0551956,-0.2853729,19,,
