activity,timeStamp,x,y,z,,,
Walking,1.58E+12,-0.094143674,0.9816452,-0.24124297,40,196506,
Walking,1.58E+12,-0.11964111,1.0473496,-0.07551117,19,196525,
Walking,1.58E+12,-0.004902649,0.9561478,0.087278746,40,196565,
Walking,1.58E+12,0.1039505,0.8149322,0.09120178,6,196571,
Walking,1.58E+12,0.08924103,0.7149048,-0.0578598,34,196605,
Walking,1.58E+12,0.04903259,0.79041594,-0.08924103,20,196625,
Walking,1.58E+12,0.0460907,0.86690825,0.032362364,39,196664,
Walking,1.58E+12,0.058839418,0.8453339,0.055897523,19,196683,
Walking,1.58E+12,0.052955627,0.8590622,0.024516296,20,196703,
Walking,1.58E+12,0.04903259,0.93065184,0.050994873,21,196724,
Walking,1.58E+12,0.07060852,1.0169494,0.13140869,39,196763,
Walking,1.58E+12,0.037265014,1.1297257,0.13925476,7,196770,
Walking,1.58E+12,-0.17063598,1.2395599,0.1863266,33,196803,
Walking,1.58E+12,-0.32263947,1.2729034,0.14513855,19,196822,
Walking,1.58E+12,-0.31087035,1.3052658,0.07355042,21,196843,
Walking,1.58E+12,-0.08629914,1.2111206,-0.19319153,39,196882,
Walking,1.58E+12,0.001960754,1.1189392,-0.20691986,19,196901,
Walking,1.58E+12,0.14808044,1.1787598,-0.065704346,20,196921,
Walking,1.58E+12,0.34519348,1.3180145,-0.29223785,40,196961,
Walking,1.58E+12,0.41678315,1.2542709,-0.34421387,23,196984,
Walking,1.58E+12,0.20691986,1.1601273,-0.026478577,36,197020,
Walking,1.58E+12,0.09708557,1.0993255,0.00784607,21,197041,
Walking,1.58E+12,0.044129945,0.81787413,-0.020593261,38,197079,
Walking,1.58E+12,0.039227296,0.7031372,-0.018632507,21,197100,
Walking,1.58E+12,-0.008825684,0.63547057,-0.032362364,39,197139,
Walking,1.58E+12,-0.081394956,0.6207611,-0.020593261,8,197147,
Walking,1.58E+12,-0.011767578,0.5589798,-0.022555541,32,197179,
Walking,1.58E+12,0.023536682,0.5658432,0.06864624,18,197197,
Walking,1.58E+12,0.036283873,0.6178192,0.21084289,40,197237,
Walking,1.58E+12,0.06178131,0.71882784,0.39618835,6,197243,
Walking,1.58E+12,0.17651978,1.1228607,0.5942825,34,197277,
Walking,1.58E+12,0.29223785,1.2748642,0.5472107,19,197296,
Walking,1.58E+12,0.31969756,1.2317154,0.50602263,41,197337,
Walking,1.58E+12,0.29714203,1.1434555,0.54230803,8,197345,
Walking,1.58E+12,0.31871644,1.214064,0.58545685,13,197358,
Walking,1.58E+12,0.30694884,1.5533737,-0.15788727,38,197396,
Walking,1.58E+12,0.19417115,1.3425308,-0.45404816,19,197415,
Walking,1.58E+12,-0.006864929,0.8492554,-0.2657608,42,197457,
Walking,1.58E+12,-0.025497437,0.83258516,-0.3520584,19,197476,
Walking,1.58E+12,-0.039227296,1.0620606,-0.13533172,39,197515,
Walking,1.58E+12,0.00098114,1.0267563,0.060801696,19,197534,
Walking,1.58E+12,0.09806671,0.9012314,0.14317779,21,197555,
Walking,1.58E+12,0.15494537,0.7619766,0.08825989,38,197593,
Walking,1.58E+12,0.090220645,0.6776398,-0.011767578,7,197600,
Walking,1.58E+12,0.010787964,0.71980745,-0.094143674,14,197614,
Walking,1.58E+12,-0.00784607,0.82081604,-0.09806671,40,197654,
Walking,1.58E+12,0.02745819,0.8816177,-0.032362364,6,197660,
Walking,1.58E+12,0.094143674,0.83356476,0.100027464,36,197696,
Walking,1.58E+12,0.06668548,0.879657,0.04216919,16,197712,
Walking,1.58E+12,0.078453064,0.96105194,0.055897523,20,197732,
Walking,1.58E+12,0.0823761,1.0326401,0.12258301,20,197752,
Walking,1.58E+12,-0.08041382,1.2307342,0.17946167,39,197791,
Walking,1.58E+12,-0.20299836,1.2660385,0.19024964,20,197811,
Walking,1.58E+12,-0.28929597,1.2562317,0.13533172,21,197832,
Walking,1.58E+12,-0.16377106,1.2228897,-0.084336855,39,197871,
Walking,1.58E+12,-0.08629914,1.1434555,-0.21182403,19,197890,
Walking,1.58E+12,0.06668548,1.1238419,-0.1500412,20,197910,
Walking,1.58E+12,0.24614716,1.3199753,-0.15690613,41,197951,
Walking,1.58E+12,0.3667694,1.3072265,-0.25007018,19,197970,
Walking,1.58E+12,0.24810791,1.2003342,-0.18436432,39,198009,
Walking,1.58E+12,0.19221039,1.199353,0.050013732,20,198029,
Walking,1.58E+12,0.10493164,1.1159973,0.016671753,19,198048,
Walking,1.58E+12,0.044129945,0.9571289,-0.003923035,21,198069,
Walking,1.58E+12,0.019613648,0.8286621,0.014709473,39,198108,
Walking,1.58E+12,0.004902649,0.71882784,-0.006864929,11,198119,
Walking,1.58E+12,-0.031381227,0.6442963,-0.028439332,12,198131,
Walking,1.58E+12,0.003923035,0.52857816,-0.051974487,36,198167,
Walking,1.58E+12,0.02942047,0.53152007,-0.015690614,21,198188,
Walking,1.58E+12,0.0794342,0.6541031,0.29420012,39,198227,
Walking,1.58E+12,0.114738464,0.7668808,0.40991822,19,198246,
Walking,1.58E+12,0.28243104,1.2160248,0.5530945,40,198286,
Walking,1.58E+12,0.4246277,1.2640778,0.46581572,22,198308,
Walking,1.58E+12,0.2716446,1.1218811,0.4824875,38,198346,
Walking,1.58E+12,0.26085663,1.2679993,0.5393661,19,198365,
Walking,1.58E+12,0.24516602,1.488649,0.35598144,20,198385,
Walking,1.58E+12,0.18044281,1.2395599,-0.505043,39,198424,
Walking,1.58E+12,0.058839418,0.9453613,-0.24124297,21,198445,
Walking,1.58E+12,-0.12356415,0.90319216,-0.31087035,41,198486,
Walking,1.58E+12,-0.11865997,1.0650024,-0.28341216,17,198503,
Walking,1.58E+12,0.022555541,0.96693575,0.09708557,40,198543,
Walking,1.58E+12,0.14513855,0.79335785,0.13533172,20,198563,
Walking,1.58E+12,0.19613342,0.6433166,0.017651368,20,198583,
Walking,1.58E+12,0.10296936,0.7354981,-0.1588684,40,198623,
Walking,1.58E+12,0.058839418,0.8512176,-0.06374359,19,198642,
Walking,1.58E+12,0.065704346,0.8825989,0.081394956,20,198662,
Walking,1.58E+12,0.05393677,0.8590622,0.07551117,20,198682,
Walking,1.58E+12,0.002941895,0.93653566,0.048052978,39,198721,
Walking,1.58E+12,0.002941895,1.0336212,0.09806671,20,198741,
Walking,1.58E+12,0.036283873,1.1159973,0.114738464,19,198760,
Walking,1.58E+12,-0.15102234,1.2307342,0.078453064,40,198800,
Walking,1.58E+12,-0.2324173,1.2591736,0.05491791,21,198821,
Walking,1.58E+12,-0.10885315,1.2964386,0.014709473,40,198861,
Walking,1.58E+12,-0.06178131,1.214064,-0.062762454,19,198880,
Walking,1.58E+12,0.031381227,1.0247955,-0.010787964,40,198920,
Walking,1.58E+12,0.10787354,1.1316879,-0.020593261,18,198938,
Walking,1.58E+12,0.25007018,1.2542709,-0.19024964,21,198959,
Walking,1.58E+12,0.40403444,1.3042847,-0.21084289,20,198979,
Walking,1.58E+12,0.40011138,1.3023239,-0.1284668,19,198998,
Walking,1.58E+12,0.34127197,1.2866333,-0.004902649,21,199019,
Walking,1.58E+12,0.08531799,0.99145204,-0.009806824,38,199057,
Walking,1.58E+12,0.058839418,0.875734,0.047071837,20,199077,
Walking,1.58E+12,0.078453064,0.8090485,0.04216919,20,199097,
Walking,1.58E+12,0.032362364,0.7149048,0.02745819,40,199137,
Walking,1.58E+12,-0.001960754,0.6384125,0.022555541,19,199156,
Walking,1.58E+12,-0.039227296,0.5687851,0.02942047,20,199176,
Walking,1.58E+12,-0.047071837,0.54819185,0.06766663,20,199196,
Walking,1.58E+12,-0.055897523,0.5893799,0.17455903,20,199216,
Walking,1.58E+12,-0.06178131,0.667833,0.36186522,20,199236,
Walking,1.58E+12,-0.055897523,0.8070877,0.52759856,20,199256,
Walking,1.58E+12,0.13435058,1.1934693,0.6629303,39,199295,
Walking,1.58E+12,0.28831482,1.2650573,0.6541031,19,199314,
Walking,1.58E+12,0.20986176,0.9963562,0.48150635,40,199354,
Walking,1.58E+12,0.20495911,1.1463974,0.34617463,20,199374,
Walking,1.58E+12,0.44129944,1.4258865,-0.21182403,20,199394,
Walking,1.58E+12,0.37167206,1.6690918,-0.4059952,20,199414,
Walking,1.58E+12,-0.003923035,0.9855682,-0.26085663,39,199453,
Walking,1.58E+12,0.105911255,0.83650666,-0.22261047,20,199473,
Walking,1.58E+12,0.060801696,0.8924057,-0.20201722,21,199494,
Walking,1.58E+12,0.0460907,1.0228332,-0.052955627,38,199532,
Walking,1.58E+12,0.06472321,0.9355545,0.05491791,20,199552,
Walking,1.58E+12,0.059820555,0.8021835,0.07747193,19,199571,
Walking,1.58E+12,0.001960754,0.7374603,-0.07060852,40,199611,
Walking,1.58E+12,-0.014709473,0.8345459,-0.06374359,21,199632,
Walking,1.58E+12,0.006864929,0.864946,0.11964111,39,199671,
Walking,1.58E+12,0.015690614,0.8659271,0.07060852,19,199690,
Walking,1.58E+12,-0.009806824,1.0032196,0.1284668,40,199730,
Walking,1.58E+12,-0.016671753,1.0277374,0.12258301,19,199749,
Walking,1.58E+12,-0.030400086,1.1346298,0.11964111,21,199770,
Walking,1.58E+12,-0.24614716,1.1856247,0.11669922,39,199809,
Walking,1.58E+12,-0.36480713,1.1738555,0.090220645,20,199829,
Walking,1.58E+12,-0.11375733,1.2111206,-0.030400086,39,199868,
Walking,1.58E+12,0.012748718,1.1120743,-0.11179657,21,199889,
Walking,1.58E+12,0.14415741,1.0640213,-0.03432312,20,199909,
Walking,1.58E+12,0.1470993,1.236618,-0.10885315,39,199948,
Walking,1.58E+12,0.2745865,1.2748642,-0.18828735,19,199967,
Walking,1.58E+12,0.33244476,1.2729034,-0.048052978,23,199990,
Walking,1.58E+12,0.16965485,1.2268112,0.1647522,37,200027,
Walking,1.58E+12,-0.005883789,1.0522537,0.08629914,20,200047,
Walking,1.58E+12,-0.050994873,0.8443527,0.043148804,20,200067,
Walking,1.58E+12,-0.021574402,0.6972534,0.08335724,40,200107,
Walking,1.58E+12,-0.008825684,0.6727356,0.078453064,18,200125,
Walking,1.58E+12,-0.00098114,0.6501816,0.056878664,21,200146,
Walking,1.58E+12,0.006864929,0.62468415,0.045111082,21,200167,
Walking,1.58E+12,0.036283873,0.6138962,0.087278746,30,200197,
Walking,1.58E+12,0.06178131,0.6639099,0.18436432,31,200228,
Walking,1.58E+12,0.024516296,0.7109817,0.2628189,9,200237,
Walking,1.58E+12,-0.055897523,0.89436644,0.35892335,27,200264,
Walking,1.58E+12,-0.048052978,1.0640213,0.43247375,20,200284,
Walking,1.58E+12,0.039227296,1.2160248,0.505043,19,200303,
Walking,1.58E+12,0.06864624,1.2258316,0.51092684,41,200344,
Walking,1.58E+12,0.06962738,1.1375717,0.571727,6,200350,
Walking,1.58E+12,0.031381227,1.3601822,0.02942047,33,200383,
Walking,1.58E+12,0.3089096,1.6847824,-0.65606534,20,200403,
Walking,1.58E+12,0.34029084,0.8776947,0.38442078,39,200442,
Walking,1.58E+12,0.31773528,0.55211484,0.24320526,20,200462,
Walking,1.58E+12,-0.059820555,0.660968,-0.52073365,19,200481,
Walking,1.58E+12,-0.37461394,1.2150437,-0.6884262,21,200502,
Walking,1.58E+12,-0.30106354,1.4670746,-0.13238983,20,200522,
Walking,1.58E+12,0.15200348,0.81787413,0.19221039,39,200561,
Walking,1.58E+12,0.24810791,0.65998685,-0.14219666,20,200581,
Walking,1.58E+12,0.30694884,0.6707748,-0.25595397,20,200601,
Walking,1.58E+12,0.056878664,0.94045717,0.13925476,39,200640,
Walking,1.58E+12,0.026478577,0.8443527,0.11081543,22,200662,
Walking,1.58E+12,-0.005883789,0.83356476,0.038246155,39,200701,
Walking,1.58E+12,-0.050013732,0.94438016,0.14121552,18,200719,
Walking,1.58E+12,-0.065704346,1.028717,0.1284668,41,200760,
Walking,1.58E+12,-0.012748718,1.1738555,0.17259674,6,200766,
Walking,1.58E+12,-0.22261047,1.2287735,0.16965485,33,200799,
Walking,1.58E+12,-0.25497285,1.1817017,0.048052978,19,200818,
Walking,1.58E+12,-0.11375733,1.1120743,-0.031381227,21,200839,
Walking,1.58E+12,0.043148804,1.0130265,-0.016671753,38,200877,
Walking,1.58E+12,0.012748718,1.206218,0.024516296,21,200898,
Walking,1.58E+12,0.24026337,1.4268677,-0.3569626,40,200938,
Walking,1.58E+12,0.4707199,1.3915634,-0.31577453,18,200956,
Walking,1.58E+12,0.3697113,1.3405685,0.09708557,41,200997,
Walking,1.58E+12,0.15396424,1.2121017,0.090220645,20,201017,
Walking,1.58E+12,-0.10983429,0.8786758,-0.010787964,40,201057,
Walking,1.58E+12,-0.11081543,0.73157656,-0.015690614,18,201075,
Walking,1.58E+12,-0.12356415,0.6109543,-0.08041382,23,201098,
Walking,1.58E+12,-0.00784607,0.42658997,-0.11277618,39,201137,
Walking,1.58E+12,0.10493164,0.4795456,-0.021574402,17,201154,
Walking,1.58E+12,0.21868896,0.667833,0.2667404,41,201195,
Walking,1.58E+12,0.20201722,0.7737442,0.29616088,19,201214,
Walking,1.58E+12,0.121601865,0.93359375,0.34519348,19,201233,
Walking,1.58E+12,0.19515228,1.1787598,0.52073365,21,201254,
Walking,1.58E+12,0.24320526,1.2189667,0.5589798,41,201295,
Walking,1.58E+12,0.16671295,1.168953,0.49131316,18,201313,
Walking,1.58E+12,0.19024964,1.2238693,0.50602263,20,201333,
Walking,1.58E+12,0.13631287,1.324878,-0.16082916,39,201372,
Walking,1.58E+12,0.32656097,1.321936,-0.44424134,20,201392,
Walking,1.58E+12,0.29223785,1.1267837,-0.23045655,20,201412,
Walking,1.58E+12,0.032362364,0.8620041,-0.23732147,39,201451,
Walking,1.58E+12,-0.03432312,0.93751526,-0.40403444,20,201471,
Walking,1.58E+12,-0.04118805,1.0738281,-0.03334198,40,201511,
Walking,1.58E+12,0.081394956,0.9257477,0.101989746,20,201531,
Walking,1.58E+12,0.15396424,0.76001585,0.03334198,19,201550,
Walking,1.58E+12,0.1529831,0.6854843,-0.12356415,39,201589,
Walking,1.58E+12,0.12258301,0.757074,-0.16769409,11,201600,
Walking,1.58E+12,0.071588136,0.8394486,-0.08825989,13,201613,
Walking,1.58E+12,0.02942047,0.8531784,-0.001960754,22,201635,
Walking,1.58E+12,0.03530426,0.8620041,0.051974487,34,201669,
Walking,1.58E+12,0.024516296,0.9286896,0.10296936,20,201689,
Walking,1.58E+12,-0.00098114,1.0051819,0.13337097,22,201711,
Walking,1.58E+12,0.024516296,1.1120743,0.15494537,39,201750,
Walking,1.58E+12,-0.009806824,1.1718948,0.20397797,17,201767,
Walking,1.58E+12,-0.18240356,1.2287735,0.16082916,21,201788,
Walking,1.58E+12,-0.24418488,1.2601547,0.14023438,21,201809,
Walking,1.58E+12,-0.09806671,1.2209275,-0.044129945,39,201848,
Walking,1.58E+12,-0.047071837,1.0826538,-0.14317779,20,201868,
Walking,1.58E+12,0.06864624,1.1591461,-0.001960754,38,201906,
Walking,1.58E+12,0.10100861,1.3209565,-0.10787354,21,201927,
Walking,1.58E+12,0.3020447,1.3033035,-0.2814514,40,201967,
Walking,1.58E+12,0.2530121,1.2679993,-0.15396424,18,201985,
Walking,1.58E+12,0.048052978,1.1159973,0.08335724,40,202025,
Walking,1.58E+12,-0.012748718,0.9620331,0.037265014,20,202045,
Walking,1.58E+12,-0.017651368,0.8247391,0.03530426,19,202064,
Walking,1.58E+12,-0.058839418,0.6060516,-0.03334198,40,202104,
Walking,1.58E+12,-0.065704346,0.5501526,-0.056878664,20,202124,
Walking,1.58E+12,-0.028439332,0.54524994,-0.06178131,20,202144,
Walking,1.58E+12,0.04118805,0.5658432,-0.008825684,22,202166,
Walking,1.58E+12,0.10100861,0.6001663,0.12552491,38,202204,
Walking,1.58E+12,0.15984802,0.6668518,0.293219,6,202210,
Walking,1.58E+12,0.20201722,0.7668808,0.39128572,32,202242,
Walking,1.58E+12,0.19221039,0.90711516,0.45208588,9,202251,
Walking,1.58E+12,0.36873016,1.2572129,0.5442688,32,202283,
Walking,1.58E+12,0.29714203,1.2297547,0.5501526,19,202302,
Walking,1.58E+12,0.15396424,1.1444366,0.5354431,19,202321,
Walking,1.58E+12,0.17651978,1.1758178,0.49523622,20,202341,
Walking,1.58E+12,0.29420012,1.3964676,-0.3569626,40,202381,
Walking,1.58E+12,0.36382598,1.4043121,-0.43835753,20,202401,
Walking,1.58E+12,0.07747193,0.90417325,-0.056878664,39,202440,
Walking,1.58E+12,-0.04903259,0.8492554,-0.28243104,23,202463,
Walking,1.58E+12,-0.08924103,1.0748093,-0.1647522,37,202500,
Walking,1.58E+12,0.03530426,0.9777237,0.13337097,21,202521,
Walking,1.58E+12,0.1529831,0.7001953,0.028439332,38,202559,
Walking,1.58E+12,0.12258301,0.6482193,-0.071588136,19,202578,
Walking,1.58E+12,0.019613648,0.81787413,-0.065704346,40,202618,
Walking,1.58E+12,0.00098114,0.8884827,0.011767578,20,202638,
Walking,1.58E+12,0.025497437,0.86396635,0.051974487,29,202667,
Walking,1.58E+12,0.05491791,0.875734,0.060801696,11,202678,
Walking,1.58E+12,0.026478577,0.9698776,0.10100861,41,202719,
Walking,1.58E+12,-0.010787964,1.0561768,0.1588684,6,202725,
Walking,1.58E+12,-0.07453003,1.2297547,0.19024964,32,202757,
Walking,1.58E+12,-0.21182403,1.2611358,0.17946167,21,202778,
Walking,1.58E+12,-0.20986176,1.2876129,0.08825989,38,202816,
Walking,1.58E+12,-0.07551117,1.2797683,0.004902649,26,202842,
Walking,1.58E+12,-0.030400086,1.1630691,-0.11669922,14,202856,
Walking,1.58E+12,0.009806824,1.0463699,-0.1647522,20,202876,
Walking,1.58E+12,0.10689239,1.1120743,-0.036283873,20,202896,
Walking,1.58E+12,0.11964111,1.2689804,-0.078453064,19,202915,
Walking,1.58E+12,0.39815062,1.2768265,-0.2814514,41,202956,
Walking,1.58E+12,0.3579422,1.206218,-0.17946167,18,202974,
Walking,1.58E+12,0.0823761,1.0885376,0.03432312,40,203014,
Walking,1.58E+12,-0.03432312,0.9473221,0,20,203034,
Walking,1.58E+12,-0.036283873,0.81787413,0.005883789,21,203055,
Walking,1.58E+12,-0.006864929,0.6501816,-0.018632507,39,203094,
Walking,1.58E+12,-0.00098114,0.6207611,-0.050013732,19,203113,
Walking,1.58E+12,0.039227296,0.5972244,-0.065704346,20,203133,
Walking,1.58E+12,0.07649231,0.57859194,-0.051974487,39,203172,
Walking,1.58E+12,0.09316254,0.5942825,0.06472321,17,203189,
Walking,1.58E+12,0.11669922,0.7580536,0.40207213,24,203213,
Walking,1.58E+12,0.11669922,0.88455963,0.47758332,18,203231,
Walking,1.58E+12,0.15984802,1.0954025,0.53838503,22,203253,
Walking,1.58E+12,0.24908905,1.2326965,0.6070312,38,203291,
Walking,1.58E+12,0.19024964,1.1591461,0.5393661,20,203311,
Walking,1.58E+12,0.22163086,1.3915634,0.29420012,40,203351,
Walking,1.58E+12,0.28243104,1.4347122,-0.29420012,19,203370,
Walking,1.58E+12,0.24810791,1.2719223,-0.34127197,20,203390,
Walking,1.58E+12,0.10689239,1.0012589,-0.09610443,21,203411,
Walking,1.58E+12,-0.071588136,0.8884827,-0.21672669,38,203449,
Walking,1.58E+12,-0.12356415,0.9992981,-0.2853729,21,203470,
Walking,1.58E+12,-0.04020691,1.0365632,-0.07256927,20,203490,
Walking,1.58E+12,0.06962738,0.9384964,0.12258301,19,203509,
Walking,1.58E+12,0.16278991,0.7953186,0.14023438,20,203529,
Walking,1.58E+12,0.12748718,0.6845047,-0.07649231,42,203571,
Walking,1.58E+12,0.084336855,0.77276456,-0.08531799,19,203590,
Walking,1.58E+12,0.06178131,0.82670134,0.1039505,39,203629,
Walking,1.58E+12,0.065704346,0.82277834,0.06766663,19,203648,
Walking,1.58E+12,0.013729858,0.9590912,0.1039505,39,203687,
Walking,1.58E+12,-0.00098114,1.0247955,0.14611968,21,203708,
Walking,1.58E+12,-0.081394956,1.2346573,0.22947541,40,203748,
Walking,1.58E+12,-0.24222413,1.2993805,0.17750092,19,203767,
Walking,1.58E+12,-0.17259674,1.3042847,0.016671753,40,203807,
Walking,1.58E+12,-0.0794342,1.2052368,-0.1039505,18,203825,
Walking,1.58E+12,0.012748718,1.0630417,-0.14219666,21,203846,
Walking,1.58E+12,0.11179657,1.1071701,-0.001960754,21,203867,
Walking,1.58E+12,0.17553863,1.3425308,-0.21182403,39,203906,
Walking,1.58E+12,0.36186522,1.3170334,-0.28929597,18,203924,
Walking,1.58E+12,0.42070466,1.2562317,-0.28831482,23,203947,
Walking,1.58E+12,0.22359161,1.2013153,0.0460907,36,203983,
Walking,1.58E+12,0.11081543,1.0659835,0.00784607,20,204003,
Walking,1.58E+12,0.052955627,0.87671506,-0.009806824,21,204024,
Walking,1.58E+12,0.036283873,0.72961426,-0.012748718,19,204043,
Walking,1.58E+12,0.032362364,0.6138962,-0.062762454,39,204082,
Walking,1.58E+12,0.00784607,0.58251494,-0.09120178,9,204091,
Walking,1.58E+12,-0.005883789,0.5815338,-0.04118805,16,204107,
Walking,1.58E+12,0.04020691,0.590361,0.047071837,36,204143,
Walking,1.58E+12,0.056878664,0.6168381,0.20495911,19,204162,
Walking,1.58E+12,0.0823761,0.69136965,0.3608841,20,204182,
Walking,1.58E+12,0.13631287,0.8149322,0.4462021,38,204220,
Walking,1.58E+12,0.17063598,1.0238144,0.5619217,7,204227,
Walking,1.58E+12,0.29517975,1.288594,0.5374039,35,204262,
Walking,1.58E+12,0.21574707,1.1718948,0.55603635,18,204280,
Walking,1.58E+12,0.21672669,1.1110932,0.56388247,20,204300,
Walking,1.58E+12,0.29125825,1.3729309,-0.09316254,39,204339,
Walking,1.58E+12,0.39226532,1.5259155,-0.42658997,20,204359,
Walking,1.58E+12,0.13729247,1.2817291,-0.2726242,22,204381,
Walking,1.58E+12,0.001960754,0.9688965,0.00784607,38,204419,
Walking,1.58E+12,-0.051974487,0.8188553,-0.14513855,6,204425,
Walking,1.58E+12,-0.22261047,1.0375443,-0.21574707,33,204458,
Walking,1.58E+12,-0.11081543,1.0571563,-0.011767578,21,204479,
Walking,1.58E+12,0.121601865,0.7619766,0.071588136,38,204517,
Walking,1.58E+12,0.15494537,0.6305679,-0.043148804,20,204537,
Walking,1.58E+12,0.1863266,0.6442963,-0.13729247,23,204560,
Walking,1.58E+12,0.14513855,0.8374878,-0.02942047,39,204599,
Walking,1.58E+12,0.13140869,0.8374878,0.06374359,17,204616,
Walking,1.58E+12,0.117680356,0.8453339,0.047071837,40,204656,
Walking,1.58E+12,0.07747193,0.8953476,0.050994873,11,204667,
Walking,1.58E+12,0.012748718,1.0012589,0.11865997,28,204695,
Walking,1.58E+12,-0.04118805,1.087558,0.13435058,9,204704,
Walking,1.58E+12,-0.039227296,1.1571853,0.18436432,11,204715,
Walking,1.58E+12,-0.21182403,1.2258316,0.22163086,20,204735,
Walking,1.58E+12,-0.29714203,1.3464524,0.07747193,41,204776,
Walking,1.58E+12,-0.15984802,1.3484147,-0.022555541,19,204795,
Walking,1.58E+12,-0.043148804,1.2238693,-0.15102234,21,204816,
Walking,1.58E+12,0.15396424,1.1787598,-0.009806824,38,204854,
Walking,1.58E+12,0.16965485,1.3082078,-0.07355042,19,204873,
Walking,1.58E+12,0.2471283,1.3641052,-0.22555237,20,204893,
Walking,1.58E+12,0.29616088,1.2493668,-0.24418488,40,204933,
Walking,1.58E+12,0.25007018,1.2219086,-0.048052978,20,204953,
Walking,1.58E+12,0.13238983,1.1110932,0.0460907,19,204972,
Walking,1.58E+12,0.04020691,0.8443527,-0.001960754,40,205012,
Walking,1.58E+12,0.018632507,0.69234926,-0.009806824,20,205032,
Walking,1.58E+12,-0.010787964,0.58839875,-0.03334198,19,205051,
Walking,1.58E+12,-0.03334198,0.56388247,-0.050994873,21,205072,
Walking,1.58E+12,0.062762454,0.5530945,-0.003923035,40,205112,
Walking,1.58E+12,0.062762454,0.58741915,0.09708557,19,205131,
Walking,1.58E+12,0.07256927,0.6472397,0.31381226,20,205151,
Walking,1.58E+12,0.17848054,0.8551407,0.49523622,40,205191,
Walking,1.58E+12,0.20495911,1.1052094,0.5197525,19,205210,
Walking,1.58E+12,0.29420012,1.2729034,0.52465516,19,205229,
Walking,1.58E+12,0.18142243,1.1238419,0.58741915,40,205269,
Walking,1.58E+12,0.22555237,1.1660111,0.58839875,20,205289,
Walking,1.58E+12,0.2726242,1.324878,0.48150635,20,205309,
Walking,1.58E+12,0.3030258,1.424907,-0.12552491,20,205329,
Walking,1.58E+12,0.12356415,1.1767975,-0.22359161,39,205368,
Walking,1.58E+12,-0.003923035,0.93947756,-0.022555541,22,205390,
Walking,1.58E+12,-0.114738464,0.9934143,-0.33734894,39,205429,
Walking,1.58E+12,-0.1647522,1.035582,-0.17946167,18,205447,
Walking,1.58E+12,-0.003923035,0.9777237,0.06178131,20,205467,
Walking,1.58E+12,0.17259674,0.73844147,0.084336855,41,205508,
Walking,1.58E+12,0.10296936,0.7011749,0.004902649,18,205526,
Walking,1.58E+12,0.03530426,0.70215607,-0.05491791,22,205548,
Walking,1.58E+12,0.023536682,0.7698227,-0.047071837,39,205587,
Walking,1.58E+12,0.03530426,0.794339,-0.014709473,6,205593,
Walking,1.58E+12,0.055897523,0.831604,0.062762454,32,205625,
Walking,1.58E+12,0.032362364,0.8982895,0.084336855,13,205638,
Walking,1.58E+12,0.056878664,0.9630127,0.1284668,27,205665,
Walking,1.58E+12,0.014709473,1.0316589,0.14808044,20,205685,
Walking,1.58E+12,-0.06864624,1.162088,0.18142243,39,205724,
Walking,1.58E+12,-0.21672669,1.2523086,0.13435058,20,205744,
Walking,1.58E+12,-0.17651978,1.3140914,0.0794342,40,205784,
Walking,1.58E+12,-0.021574402,1.2787873,-0.003923035,19,205803,
Walking,1.58E+12,0.048052978,1.202295,-0.11277618,21,205824,
Walking,1.58E+12,0.04216919,1.1434555,-0.004902649,39,205863,
Walking,1.58E+12,0.011767578,1.2336762,-0.13042907,19,205882,
Walking,1.58E+12,0.15592499,1.2395599,-0.26183778,21,205903,
Walking,1.58E+12,0.2716446,1.2405411,-0.065704346,39,205942,
Walking,1.58E+12,0.22359161,1.2277924,0.114738464,19,205961,
Walking,1.58E+12,0.101989746,1.1316879,0.04216919,22,205983,
Walking,1.58E+12,0.09120178,0.8521973,0.065704346,38,206021,
Walking,1.58E+12,0.059820555,0.82670134,0.043148804,21,206042,
Walking,1.58E+12,-0.021574402,0.7345184,0.006864929,19,206061,
Walking,1.58E+12,-0.009806824,0.5432892,-0.010787964,41,206102,
Walking,1.58E+12,0.012748718,0.5501526,0.023536682,18,206120,
Walking,1.58E+12,0.02745819,0.571727,0.11669922,19,206139,
Walking,1.58E+12,0.044129945,0.6393936,0.29812163,41,206180,
Walking,1.58E+12,0.10983429,0.71294403,0.3854019,6,206186,
Walking,1.58E+12,0.18534546,1.050293,0.5472107,34,206220,
Walking,1.58E+12,0.21476594,1.2336762,0.6138962,18,206238,
Walking,1.58E+12,0.06178131,1.1356094,0.6070312,40,206278,
Walking,1.58E+12,0.14219666,1.0708863,0.623703,19,206297,
Walking,1.58E+12,0.20201722,1.1562042,0.59526366,20,206317,
Walking,1.58E+12,0.23143768,1.168953,0.1470993,21,206338,
Walking,1.58E+12,0.26379853,1.2640778,-0.2902771,39,206377,
Walking,1.58E+12,0.06962738,1.1395324,-0.06374359,20,206397,
Walking,1.58E+12,0.043148804,1.0561768,0.006864929,20,206417,
Walking,1.58E+12,-0.1039505,0.9992981,-0.27360535,41,206458,
Walking,1.58E+12,-0.045111082,0.9424194,-0.16769409,17,206475,
Walking,1.58E+12,0.21672669,0.88750154,0.1470993,42,206517,
Walking,1.58E+12,0.1647522,0.7668808,0.101989746,18,206535,
Walking,1.58E+12,0.13827363,0.6541031,0.031381227,20,206555,
